Time,sFH_FMU.E_to_grid,sFH_FMU.Q_DHW,sFH_FMU.Q_err_DHW,sFH_FMU.tot_vio_Kh,sFH_FMU.rev_elec,sFH_FMU.costs_elec,sFH_FMU.table_ts_price_elec.y[1],sFH_FMU.table_HT_NT.y[1],sFH_FMU.ts_T_inside_max,sFH_FMU.ts_T_inside_min,sFH_FMU.TDem_DHW,sFH_FMU.mFlow_DHW,sFH_FMU.dem_e_mob,sFH_FMU.dem_elec,sFH_FMU.price_el,sFH_FMU.Electricity.P_el_dom,sFH_FMU.outputs.outputsDist.t_DHW,sFH_FMU.outputs.outputsDist.t_TES,sFH_FMU.outputs.outputsDist.ch_TES,sFH_FMU.outputs.outputsDist.ch_DHW,sFH_FMU.outputs.outputsGen.power_HP,sFH_FMU.outputs.outputsGen.heat_rod,sFH_FMU.outputs.outputsGen.heat_HP,sFH_FMU.outputs.outputsGen.power_rod,sFH_FMU.outputs.outputsGen.T_supply,sFH_FMU.outputs.outputsGen.T_return,sFH_FMU.outputs.outputsDem.T_Air,sFH_FMU.outputs.outputsDem.dch_DHW,sFH_FMU.outputs.outputsDem.dT_vio,sFH_FMU.outputs.outputsTra.T_return_UFH,sFH_FMU.outputs.outputsTra.T_supply_UFH,sFH_FMU.outputs.outputsTra.Q_conv_UFH,sFH_FMU.outputs.outputsTra.Q_rad_UFH,sFH_FMU.outputs.outputsTra.dch_TES,sFH_FMU.outputs.outputsTra.T_panel_heating1,sFH_FMU.outputs.outputsElec.power_use_PV,sFH_FMU.outputs.outputsElec.power_to_grid_PV,sFH_FMU.outputs.outputsElec.power_to_BAT_PV,sFH_FMU.outputs.outputsElec.power_use_BAT,sFH_FMU.outputs.outputsElec.power_to_grid_BAT,sFH_FMU.outputs.outputsElec.power_to_BAT_from_grid,sFH_FMU.outputs.outputsElec.ch_BAT,sFH_FMU.outputs.outputsElec.dch_BAT,sFH_FMU.outputs.outputsElec.soc_BAT,sFH_FMU.outputs.outputsElec.power_to_grid,sFH_FMU.outputs.outputsElec.power_from_grid,sFH_FMU.outputs.outputsElec.res_elec
204300,0,9.518926,0.2696116,7.13649,0,22.102139,0.25944522,0.376,294.15,293.65,286.15,0.01,0,2253.4265,0.000346,2253.4265,329.77686,309.24286,7084.471,0,3066.8127,0,7000,0,315.1334,307.0704,293.84183,125.5007,0,306.19882,311.9506,3387.485,4505.6377,7978.609,300.6338,56.644073,0,0,0,0,7.263441e-05,0,0,0.19844256,0,5263.595,5320.2393
205200,0,9.550305,0.2696116,7.13649,0,22.437937,0.23251508,0.376,294.15,293.65,286.15,0.01,0,2556.17,0.000346,2556.17,329.65833,308.6908,7064.0005,0,3026.3547,0,7000,0,314.6214,306.58173,293.8227,125.50072,0,305.7867,311.36554,3278.383,4358.025,7738.7065,300.3959,193.43839,0,0,0,0,7.263441e-05,0,0,0.19843566,0,5389.0864,5582.5244
206100,0,9.581685,0.2696116,7.13649,0,22.745924,0.23251508,0.376,294.15,293.65,283.15,0,0,4203.4834,0.000346,4203.4834,329.53986,308.26834,7049.296,0,3000.3545,0,7000,0,314.22858,306.2056,293.75827,0,0,305.46616,310.91895,3214.0151,4234.6294,7563.91,300.2024,343.5697,0,0,0,0,7.263441e-05,0,0,0.19842878,0,6860.268,7203.838
207000,0,9.581685,0.2696116,7.13649,0,23.141106,0.23251508,0.376,294.15,293.65,286.15,0.01,0,2727.037,0.000346,2727.037,329.5104,307.9481,7036.8174,0,2982.3794,0,7000,0,313.9324,305.92365,293.7598,125.40292,0,305.23038,310.57874,3148.094,4145.6416,7419.026,300.07178,431.90805,0,0,0,0,7.263441e-05,0,0,0.1984219,0,5277.509,5709.4165
207900,0,9.613066,0.2696116,7.13649,0,23.44652,0.23251508,0.376,294.15,293.65,283.15,0,0,1090.5425,0.000346,1090.5425,329.39206,307.70865,7027.599,0,2968.8728,0,7000,0,313.71143,305.71313,293.76205,0,0,305.05453,310.3242,3098.6755,4078.6885,7309.8677,299.97495,462.56754,0,0,0,0,7.263441e-05,0,0,0.198415,0,3596.8477,4059.4153
208800,0,9.613066,0.2696116,7.13649,0,23.654501,0.19707958,0.376,294.15,293.65,283.15,0,0,1918.6986,0.000346,1918.6986,329.36273,307.52875,7020.4805,0,2956.3784,0,7000,0,313.54562,305.55548,293.76785,0,0,304.92355,310.13275,3060.7625,4027.037,7225.9854,299.90472,486.9582,0,0,0,0,7.263441e-05,0,0,0.19840811,0,4388.1187,4875.077
209700,0,9.613066,0.2696116,7.13649,0,23.869915,0.19707958,0.376,294.15,293.65,283.15,0,0,442.67023,0.000346,442.67023,329.3334,307.39624,7014.997,0,2943.4028,0,7000,0,313.42395,305.44003,293.77832,0,0,304.82864,309.99136,3031.4688,3987.4805,7161.5186,299.85648,503.72046,0,0,0,0,7.263441e-05,0,0,0.19840123,0,2882.3525,3386.073
210600,0,9.613066,0.2696116,7.13649,0,24.011393,0.19707958,0.376,294.15,293.65,285.15,0.003333333,0,247.16273,0.000346,247.16273,329.30408,307.29916,7010.7,0,2931.0593,0,7000,0,313.33527,305.35623,293.79346,27.82395,0,304.76096,309.88733,3008.357,3956.726,7111.1035,299.82526,511.73123,0,0,0,0,7.263441e-05,0,0,0.19839433,0,2666.491,3178.2222
211500,0,9.620039,0.2696116,7.13649,0,24.142406,0.19707958,0.376,294.15,293.65,283.15,0,0,246.37819,0.000346,246.37819,329.25507,307.23105,7007.3667,0,2920.7102,0,7000,0,313.2737,305.29846,293.81268,0,0,304.71564,309.81384,2990.234,3933.2117,7072.022,299.80814,515.02673,0,0,0,0,7.263441e-05,0,0,0.19838744,0,2652.0618,3167.0884
212400,0,9.620039,0.2696116,7.13649,0,24.27279,0.19148673,0.376,294.15,293.65,283.15,0,0,222.44136,0.000346,222.44136,329.2258,307.18475,7004.802,0,2913.6628,0,7000,0,313.23248,305.26013,293.8339,0,0,304.68695,309.7634,2976.1643,3915.2715,7041.837,299.80115,517.93616,0,0,0,0,7.263441e-05,0,0,0.19838056,0,2618.168,3136.104
213300,0,9.620039,0.2696116,7.13649,0,24.397968,0.19148673,0.376,294.15,293.65,283.15,0,0,156.66185,0.000346,156.66185,329.19656,307.15527,7002.8413,0,2909.9614,0,7000,0,313.20688,305.2368,293.85605,0,0,304.67093,309.7307,2965.3962,3901.6245,7018.715,299.8017,519.753,0,0,0,0,7.263441e-05,0,0,0.19837368,0,2546.87,3066.6233
214200,0,9.620039,0.2696116,7.13649,0,24.51983,0.19148673,0.376,294.15,293.65,286.15,0.01,0,1802.2443,0.000346,1802.2443,329.16736,307.13797,7001.3174,0,2907.8113,0,7000,0,313.1926,305.22424,293.87888,125.073944,0,304.66412,309.71094,2957.003,3891.1023,7000.731,299.8077,519.68243,0,0,0,0,7.263441e-05,0,0,0.19836678,0,4190.373,4710.0557
215100,0,9.651419,0.2696116,7.13649,0,24.720434,0.19148673,0.376,294.15,293.65,286.15,0.01,0,3104.094,0.000346,3104.094,329.04932,307.13083,7000.1543,0,2906.045,0,7000,0,313.18777,305.22073,293.90247,125.50034,0,304.66498,309.7019,2950.5361,3883.2014,6987.009,299.81833,517.5835,0,0,0,0,7.263441e-05,0,0,0.19835989,0,5492.5557,6010.139
216000,0,9.682798,0.2696116,7.13649,0,24.983406,0.17384285,0.376,294.15,293.65,283.15,0,0,1677.5748,0.000346,1677.5748,328.93137,307.13162,6999.2656,0,2903.4783,0,7000,0,313.19034,305.2243,293.92688,0,0,304.6719,309.70126,2945.6655,3876.1287,6976.5376,299.83298,513.6875,0,0,0,0,7.263441e-05,0,0,0.198353,0,4067.3657,4581.053
216900,0,9.682798,0.2696116,7.13649,0,25.160234,0.17384285,0.376,294.15,293.65,283.15,0,0,301.1352,0.000346,301.1352,328.9024,307.14294,6997.278,0,2900.695,0,7000,0,313.2047,305.24094,294.01602,0,0,304.6954,309.70978,2920.4338,3879.3677,6955.7197,299.87152,507.78668,0,0,0,0,7.263441e-05,0,0,0.19834612,0,2694.0435,3201.8303
217800,0,9.682798,0.2696116,7.13649,0,25.277433,0.17384285,0.376,294.15,293.65,283.15,0,0,207.25024,0.000346,207.25024,328.87344,307.1611,6997.0938,0,2898.2327,0,7000,0,313.22406,305.2605,294.04532,0,0,304.71622,309.72726,2917.6692,3878.0342,6951.1255,299.89526,499.69077,0,0,0,0,7.263441e-05,0,0,0.19833924,0,2605.7922,3105.483
218700,0,9.682798,0.2696116,7.13649,0,25.390873,0.17384285,0.376,294.15,293.65,328.15,0.008888889,0,275.31192,0.000346,275.31192,328.84448,307.18152,6996.8696,0,2895.8728,0,7000,0,313.24496,305.28165,294.0725,1669.4564,0,304.73825,309.74728,2915.9941,3877.072,6948.319,299.91913,487.99893,0,0,0,0,7.263441e-05,0,0,0.19833234,0,2683.1858,3171.1846
219600,0,10.101199,0.2696116,7.13649,0,25.507816,0.17074041,0.376,294.15,293.65,283.15,0,0,345.18274,0.000346,345.18274,327.63007,307.20346,6996.713,0,2893.6016,0,7000,0,313.2672,305.3041,294.0992,0,0,304.7613,309.76895,2914.8054,3876.2144,6946.388,299.94345,469.79837,0,0,0,0,7.263441e-05,0,0,0.19832546,0,2768.9858,3238.7844
220500,0,10.101199,0.2696116,7.13649,0,25.62651,0.17074041,0.376,294.15,293.65,283.15,0,0,1257.7725,0.000346,1257.7725,327.60263,307.22742,6996.3457,0,2891.4812,0,7000,0,313.29178,305.32907,294.13843,0,0,304.78754,309.7924,2909.6128,3877.7715,6942.509,299.97223,442.59406,0,0,0,0,7.263441e-05,0,0,0.19831857,0,3706.6594,4149.2534
221400,0,10.101199,0.2696116,7.13899,0,25.785873,0.17074041,0.376,294.15,293.65,283.15,0,0,2918.9294,0.000346,2918.9294,327.57474,308.2964,7138.0225,0,2900.7747,0,7000,0,313.49796,305.374,293.68948,0,0,304.84357,311.3807,2848.2104,3588.9028,9068.023,299.40018,403.87088,0,0,0,0,7.263441e-05,0,0,0.19831169,0,5415.833,5819.704
222300,0,10.101199,0.2696116,7.14049,0,26.019117,0.17074041,0.376,294.15,293.65,283.15,0,0,2635.993,0.000346,2635.993,327.54684,309.31744,7443.6157,0,2959.4355,0,7000,0,314.46536,305.9936,293.58673,0,0.06326721,303.98724,312.45917,2231.9724,2878.8347,11751.904,298.06186,357.1832,0,0,0,0,7.263441e-05,0,0,0.1983048,0,5238.2456,5595.4287
223200,0,10.101199,0.2696116,7.1427526,0,26.243874,0.17093036,0.376,294.15,293.65,283.15,0,0,2171.3,0.000346,2171.3,327.51898,310.01733,7487.8955,0,2996.8125,0,7000,0,315.0963,306.57416,293.60632,0,0.04368906,304.60696,313.21933,2426.4414,3087.8972,11946.714,298.47134,308.65686,0,0,0,0,7.263441e-05,0,0,0.19829792,0,4859.4556,5168.1123
224100,0,10.101199,0.2696116,7.1450644,0,26.452667,0.17093036,0.376,294.15,293.65,283.15,0,0,2339.2368,0.000346,2339.2368,327.49115,310.48428,7463.3003,0,3022.5525,0,7000,0,315.5241,307.02997,293.64484,0,0.0051487954,305.55417,313.73065,2836.1997,3534.885,11342.072,299.33148,259.66977,0,0,0,0,7.263441e-05,0,0,0.19829103,0,5102.1196,5361.789
225000,0,10.101199,0.2696116,7.1470594,0,26.6722,0.17093036,0.376,294.15,293.65,286.15,0.01,0,2059.978,0.000346,2059.978,327.46332,310.8454,7243.8,0,3042.0674,0,7000,0,315.8141,307.56976,293.79932,124.9302,0,306.68582,314.03784,3333.0442,4135.854,10198.405,300.48212,211.6032,0,0,0,0,7.263441e-05,0,0,0.19828415,0,4890.4424,5102.0454
225900,0,10.132579,0.2696116,7.1491065,0,26.883377,0.17093036,0.376,294.15,293.65,283.15,0,0,2271.0288,0.000346,2271.0288,327.3467,311.16846,7004.667,0,3069.1563,0,7000,0,316.2009,308.22873,294.03384,0,0,307.48883,314.22763,3636.9717,4572.6006,9347.782,301.32602,163.77675,0,0,0,0,7.263441e-05,0,0,0.19827726,0,5176.408,5340.185
226800,0,10.132579,0.2696116,7.1521106,0,27.107246,0.20693567,0.376,294.15,293.65,283.15,0,0,1474.9414,0.000346,1474.9414,327.31903,312.0573,6726.34,0,3107.5972,0,7000,0,316.75854,309.10312,294.1921,0,0.042120446,297.473,308.12598,2692.9536,3623.9875,0,299.59152,116.22962,0,0,0,0,7.263441e-05,0,0,0.19827038,0,4466.309,4582.5386
227700,0,10.132579,0.2696116,7.1551003,0,27.340052,0.20693567,0.376,294.15,293.65,283.15,0,0,126.8625,0.000346,126.8625,327.29135,313.3846,6422.908,0,3090.9043,0,6823.643,0,317.70074,310.3907,293.96716,0,0,295.68542,306.60236,1478.0164,2229.392,0,296.9306,71.775925,0,0,0,0,7.263441e-05,0,0,0.1982635,0,3145.9907,3217.7668
228600,0,10.132579,0.2696116,7.1580453,0,27.49961,0.20693567,0.376,294.15,293.65,286.15,0.01,0,129.22243,0.000346,129.22243,327.26367,314.45917,5812.6157,0,2672.2344,0,5843.4663,0,318.15527,311.53983,293.6212,125.20495,0.028811526,302.2942,312.8786,1221.4131,1798.5768,14682.231,296.07013,33.371807,0,0,0,0,7.263441e-05,0,0,0.19825661,0,2768.085,2801.4568
229500,0,10.163959,0.2696116,7.1620817,0,27.656534,0.20693567,0.376,294.15,293.65,283.15,0,0,207.74374,0.000346,207.74374,327.1472,313.7218,6863,0,3027.2825,0,6676.763,0,317.71896,309.90802,293.79977,0,0,307.91705,316.82013,3509.136,4297.738,12349.975,300.83563,-0,-0,-0,0,0,7.263441e-05,0,0,0.19824973,-0,3235.0264,3235.0264
230400,0,10.163959,0.2696116,7.165436,0,27.815577,0.26066932,0.376,294.15,293.65,283.15,0,0,384.01782,0.000346,384.01782,327.11966,313.5541,6540.2637,0,3013.3926,0,6641.873,0,317.6986,310.255,294.19647,0,0.046466228,298.66898,310.1778,3568.7646,4548.681,0,301.3519,0,0,0,0,0,7.263441e-05,0,0,0.19824284,0,3397.4104,3397.4104
231300,0,10.163959,0.2696116,7.171054,0,28.022017,0.26066932,0.376,294.15,293.65,283.15,0,0,509.04172,0.000346,509.04172,327.09213,314.50308,5753.8486,0,2743.0742,0,5997.8384,0,318.0061,311.45752,294.10538,0,0,296.21756,307.78168,1812.8815,2620.7813,0,297.74023,0,0,0,0,0,7.263441e-05,0,0,0.19823596,0,3252.1157,3252.1157
232200,0,10.163959,0.2696116,7.174611,0,28.231544,0.26066932,0.376,294.15,293.65,286.15,0.01,0,511.912,0.000346,511.912,327.06464,315.32483,5078.011,0,2442.7146,0,5291.0425,0,318.37216,312.59274,293.75323,125.20652,0,294.8498,306.4619,957.9853,1563.998,0,295.674,0,0,0,0,0,7.263441e-05,0,0,0.19822907,0,2954.6267,2954.6267
233100,0,10.195339,0.2696116,7.17914,0,28.439203,0.26066932,0.376,294.15,293.65,283.15,0,0,508.4621,0.000346,508.4621,326.94827,314.6712,6459.6685,0,2734.069,0,5942.258,0,318.121,310.7691,293.69037,0,0,307.21368,317.5122,3051.552,3728.7065,14285.694,299.80878,0,0,0,0,0,7.263441e-05,0,0,0.19822219,0,3242.5313,3242.5313
234000,0,10.195339,0.2696116,7.182896,0,28.651098,0.3133899,0.376,294.15,293.65,283.15,0,0,511.55212,0.000346,511.55212,326.92093,313.98657,6454.7666,0,2962.1956,0,6458.5425,0,317.89575,310.54944,294.1241,0,0,309.03696,316.7563,3994.9402,4955.1846,10707.937,302.13403,0,0,0,0,0,7.263441e-05,0,0,0.1982153,0,3473.7478,3473.7478
234900,0,10.195339,0.2696116,7.1910977,0,28.901203,0.3133899,0.376,294.15,293.65,283.15,0,0,512.4537,0.000346,512.4537,326.89355,314.84116,5679.473,0,2738.6873,0,5944.5703,0,318.1046,311.6407,294.22217,0,0.072164334,296.75937,308.58658,2163.6216,3021.9124,0,298.56024,0,0,0,0,0,7.263441e-05,0,0,0.19820842,0,3251.1409,3251.1409
235800,0,10.195339,0.2696116,7.1964965,0,29.142704,0.3133899,0.376,294.15,293.65,283.15,0,0,502.74863,0.000346,502.74863,326.86618,315.6037,4920.025,0,2386.1475,0,5148.771,0,318.41666,312.81705,293.9526,0,0,295.23572,307.10513,1159.9784,1840.1625,0,296.27838,0,0,0,0,0,7.263441e-05,0,0,0.19820154,0,2888.8962,2888.8962
236700,0,10.195339,0.2696116,7.201476,0,29.375202,0.3133899,0.376,294.15,293.65,283.15,0,0,482.9133,0.000346,482.9133,326.83887,316.11774,4357.7334,0,2063.3652,0,4432.2153,0,318.6607,313.70108,293.63107,0,0.01891761,302.4451,314.66132,983.1373,1505.8453,16945.822,295.6023,0,0,0,0,0,7.263441e-05,0,0,0.19819467,0,2546.2786,2546.2786
237600,0,10.195339,0.2696116,7.2070756,0,29.605242,0.29125062,0.376,294.15,293.65,286.15,0.01,0,669.5878,0.000346,669.5878,326.81155,314.90015,6112.755,0,2647.4668,0,5763.712,0,317.9858,311.02875,293.84375,125.0123,0,308.1718,317.6674,3483.9429,4239.9995,13171.869,300.8291,0,0,0,0,0,7.263441e-05,0,0,0.19818778,0,3317.0544,3317.0544
238500,0,10.226719,0.2696116,7.21316,0,29.835543,0.29125062,0.376,294.15,293.65,285.15,0.003333333,1726.6666,626.6175,0.000346,2353.2842,326.6954,314.68173,5844.355,0,2757.5146,0,6017.9033,0,317.84283,311.19122,294.2452,27.888685,0.09519924,298.2326,310.16574,3235.3174,4159.5347,0,300.73206,0,0,0,0,0,7.263441e-05,0,0,0.1981809,0,5110.799,5110.799
239400,0,10.233692,0.2696116,7.2227516,0,30.185398,0.29125062,0.376,294.15,293.65,318.15,0.003333333,3700,520.5533,0.000346,4220.553,326.6485,315.3505,5104.5356,0,2479.6003,0,5378.983,0,318.1337,312.32413,294.18497,487.88748,0.034981474,296.1846,308.12598,1760.931,2553.742,0,297.71567,0,0,0,0,0,7.263441e-05,0,0,0.19817401,0,6700.154,6700.154
240300,0,10.355725,0.2696116,7.228517,0,30.66622,0.29125062,0.376,294.15,293.65,283.15,0,3700,492.98627,0.000346,4192.9863,326.27557,315.92413,4478.9614,0,2179.676,0,4703.2163,0,318.41724,313.3196,293.9131,0,0,294.9789,306.92706,991.03613,1622.1603,0,295.90012,0,0,0,0,0,7.263441e-05,0,0,0.19816713,0,6372.662,6372.662
241200,0,10.355725,0.2696116,7.234321,0,31.140493,0.2482806,0.376,294.15,293.65,286.15,0.01,3700,475.26987,0.000346,4175.27,326.24884,316.27866,4094.2573,0,1911.891,0,4108.6484,0,318.63913,313.97937,293.62955,125.41602,0.020448536,302.51395,314.8786,984.72424,1495.3137,17151.738,295.60394,0,0,0,0,0,7.263441e-05,0,0,0.19816026,0,6087.161,6087.161
242100,0,10.387105,0.2696116,7.2390323,0,31.552193,0.2482806,0.376,294.15,293.65,283.15,0,3700,417.78995,0.000346,4117.79,326.13312,314.57913,6174.7153,0,2713.8757,0,5925.7437,0,317.83606,310.80847,293.8062,0,0,308.32687,317.38135,3636.7314,4377.6104,12559.975,301.09793,0,0,0,0,0,7.263441e-05,0,0,0.19815338,0,6831.6655,6831.6655
243000,0,10.387105,0.2696116,7.242551,0,31.972256,0.2482806,0.376,294.15,293.65,283.15,0,246.66667,414.77048,0.000346,661.43713,326.1064,314.00098,6192.5347,0,2891.816,0,6321.2866,0,317.76477,310.71692,294.20306,0,0.053053826,298.64694,310.31305,3557.22,4479.513,0,301.33533,0,0,0,0,0,7.263441e-05,0,0,0.19814649,0,3553.2532,3553.2532
243900,0,10.387105,0.2696116,7.2477016,0,32.181114,0.2482806,0.376,294.15,293.65,283.15,0,0,873.834,0.000346,873.834,326.07968,314.72437,5582.281,0,2684.5308,0,5828.3994,0,318.09372,311.74042,294.07608,0,0,296.18802,307.8302,1810.8063,2547.2058,0,297.7068,0,0,0,0,0,7.263441e-05,0,0,0.19813962,0,3558.3647,3558.3647
244800,0,10.387105,0.2696116,7.25098,0,32.4021,0.24842834,0.376,294.15,293.65,283.15,0,0,1479.2162,0.000346,1479.2162,326.05298,315.4258,4995.75,0,2410.4358,0,5200.516,0,318.42447,312.7387,293.7038,0,0,294.82806,306.46835,969.93866,1497.9935,0,295.64853,0,0,0,0,0,7.263441e-05,0,0,0.19813274,0,3889.652,3889.652
245700,0,10.387105,0.2696116,7.2552924,0,32.661884,0.24842834,0.376,294.15,293.65,283.15,0,0,1644.4614,0.000346,1644.4614,326.02628,314.4735,6551.631,0,2854.0962,0,6198.2065,0,318.0462,310.58963,293.73367,0,0,307.76395,317.39886,3359.886,4027.346,13365.119,300.47028,0,0,0,0,0,7.263441e-05,0,0,0.19812585,0,4498.5576,4498.5576
246600,0,10.387105,0.2696116,7.2586627,0,32.93953,0.24842834,0.376,294.15,293.65,328.15,0.017777778,0,1561.9045,0.000346,1561.9045,325.99963,313.88626,6583.6465,0,3063.4197,0,6633.808,0,318.02826,310.53525,294.16147,3333.6577,0.01145893,299.19638,310.91656,3977.9585,4904.524,0,302.13733,0,0,0,0,0,7.263441e-05,0,0,0.19811898,0,4625.324,4625.324
247500,0,11.223906,0.2696116,7.2646785,0,33.21441,0.24842834,0.376,294.15,293.65,283.15,0,0,861.41144,0.000346,861.41144,323.60193,314.84183,5907.38,0,2882.6333,0,6173.035,0,318.44168,311.71835,294.1365,0,0,296.48477,308.26425,2004.5566,2765.4856,0,298.15567,0,0,0,0,0,7.263441e-05,0,0,0.1981121,0,3744.0447,3744.0447
248400,0,11.223906,0.2696116,7.268327,0,33.443626,0.2025036,0.376,294.15,293.65,283.15,0,0,364.66068,0.000346,364.66068,323.57822,315.7251,5237.3423,0,2573.4558,0,5456.6455,0,318.87363,312.9129,293.77814,0,0,294.98917,306.83328,1058.356,1610.5181,0,295.90018,0,0,0,0,0,7.263441e-05,0,0,0.19810522,0,2938.1165,2938.1165
249300,0,11.223906,0.2696116,7.27285,0,33.604057,0.2025036,0.376,294.15,293.65,286.15,0.01,0,364.03717,0.000346,364.03717,323.5535,315.01242,6623.3164,0,2871.358,0,6120.2646,0,318.59042,311.05228,293.67972,125.31381,0,307.56775,317.93372,3181.7234,3797.2268,14379.211,300.0591,0,0,0,0,0,7.263441e-05,0,0,0.19809835,0,3235.395,3235.395
250200,0,11.255285,0.2696116,7.276271,0,33.768806,0.2025036,0.376,294.15,293.65,297.15,0.046666667,0,364.50946,0.000346,364.50946,323.43994,314.25482,6626.5244,0,3107.1863,0,6645.235,0,318.36664,310.82486,294.12018,2733.046,0,309.36542,317.1011,4121.1836,5029.3564,10730.583,302.3832,0,0,0,0,0,7.263441e-05,0,0,0.19809146,0,3471.6958,3471.6958
251100,0,11.938672,0.2696116,7.2822967,0,33.93316,0.2025036,0.376,294.15,293.65,283.15,0,0,364.31393,0.000346,364.31393,321.479,315.06915,5906.3066,0,2897.0852,0,6161.983,0,318.62817,311.90607,294.1549,0,0.004914919,296.6923,308.6221,2150.4578,2915.848,0,298.4666,0,0,0,0,0,7.263441e-05,0,0,0.19808458,0,3261.399,3261.399
252000,0,11.938672,0.2696116,7.2858915,0,34.094276,0.22303888,0.316,291.65,291.15,283.15,0,0,373.13004,0.000346,373.13004,321.45676,315.882,5207.315,0,994.759,0,2100,0,318.99152,313.06494,293.79138,0,2.1413834,295.08063,307.0296,1121.7291,1668.1414,0,296.04047,0,0,0,0,0,7.263441e-05,0,0,0.19807771,0,1367.889,1367.889
252900,0,11.938672,0.2696116,7.6372085,0,34.169117,0.22303888,0.316,291.65,291.15,283.15,0,0,136.35237,0.000346,136.35237,321.43372,317.35962,1789.7004,0,989.649,0,2100,0,318.64902,316.61212,292.61414,0,0.96413195,293.01764,304.9666,100.81904,109.74446,0,292.81628,0,0,0,0,0,7.263441e-05,0,0,0.19807082,0,1126.0013,1126.0013
253800,0,11.938672,0.2696116,7.8474746,0,34.232716,0.22303888,0.316,291.65,291.15,283.15,0,0,66.26951,0.000346,66.26951,321.41068,318.66605,1926.2988,0,1016.2091,0,2100,0,320.04382,317.85144,292.4222,0,0.77222276,292.82562,304.7746,37.856255,-22.113977,0,292.50037,0,0,0,0,0,7.263441e-05,0,0,0.19806395,0,1082.4786,1082.4786
254700,0,11.938672,0.2696116,8.033408,0,34.26831,0.22303888,0.316,291.65,291.15,283.15,0,0,132.47737,0.000346,132.47737,321.38766,319.39413,0,0,0,0,0,0,320.74924,319.66608,292.37177,0,0.7217698,292.79166,304.7406,31.57669,-34.760662,0,292.4392,0,0,0,0,0,7.263441e-05,0,0,0.19805707,0,132.47737,132.47737
255600,0,11.938672,0.2696116,8.209379,0,34.275696,0.20104735,0.316,291.65,291.15,283.15,0,0,132.68456,0.000346,132.68456,321.36465,319.3722,0,0,0,0,0,0,320.74924,319.66608,292.3366,0,0.6866095,292.77277,304.72174,30.673796,-36.354557,0,292.4025,0,0,0,0,0,7.263441e-05,0,0,0.1980502,0,132.68456,132.68456
256500,0,11.938672,0.2696116,8.376889,0,34.282368,0.20104735,0.316,291.65,291.15,283.15,0,0,126.28674,0.000346,126.28674,321.34167,319.35025,0,0,0,0,0,0,320.74924,319.66608,292.3036,0,0.6535789,292.75574,304.7047,30.336117,-36.80365,0,292.3689,0,0,0,0,0,7.263441e-05,0,0,0.19804332,0,126.28674,126.28674
257400,0,11.938672,0.2696116,8.536226,0,34.288715,0.20104735,0.316,291.65,291.15,283.15,0,0,156.36151,0.000346,156.36151,321.31873,319.32834,0,0,0,0,0,0,320.74924,319.66608,292.27118,0,0.62118095,292.7391,304.68808,30.066648,-37.163853,0,292.33603,0,0,0,0,0,7.263441e-05,0,0,0.19803645,0,156.36151,156.36151
258300,0,11.938672,0.2696116,8.687523,0,34.296574,0.20104735,0.316,291.65,291.15,283.15,0,0,158.12573,0.000346,158.12573,321.29578,319.30643,0,0,0,0,0,0,320.74924,319.66608,292.23926,0,0.58924705,292.72275,304.6717,29.822807,-37.519024,0,292.30368,0,0,0,0,0,7.263441e-05,0,0,0.19802956,0,158.12573,158.12573
259200,0,11.938672,0.2696116,8.830888,0,34.30452,0.21886007,0.316,291.65,291.15,283.15,0,0,152.82132,0.000346,152.82132,321.27283,319.28455,0,0,0,0,0,0,320.74924,319.66608,292.20773,0,0.55772275,292.7066,304.65555,29.485764,-37.212055,0,292.27158,0,0,0,0,0,7.263441e-05,0,0,0.1980227,0,152.82132,152.82132
260100,0,11.938672,0.2696116,8.958897,0,34.31288,0.21886007,0.316,291.65,291.15,283.15,0,0,151.31194,0.000346,151.31194,321.2499,319.2627,0,0,0,0,0,0,320.74924,319.66608,292.1352,0,0.4852059,292.67984,304.62878,40.262295,-46.236225,0,292.2175,0,0,0,0,0,7.263441e-05,0,0,0.19801582,0,151.31194,151.31194
261000,0,11.938672,0.2696116,9.075883,0,34.32116,0.21886007,0.316,291.65,291.15,283.15,0,0,99.073524,0.000346,99.073524,321.22702,319.24084,0,0,0,0,0,0,320.74924,319.66608,292.10168,0,0.4516982,292.6617,304.6107,39.357258,-48.11127,0,292.18243,0,0,0,0,0,7.263441e-05,0,0,0.19800894,0,99.073524,99.073524
261900,0,11.938672,0.2696116,9.184945,0,34.32658,0.21886007,0.316,291.65,291.15,283.15,0,0,61.520523,0.000346,61.520523,321.20413,319.21902,0,0,0,0,0,0,320.74924,319.66608,292.07092,0,0.42091176,292.64578,304.59473,38.9661,-48.511356,0,292.15097,0,0,0,0,0,7.263441e-05,0,0,0.19800207,0,61.520523,61.520523
262800,0,11.938672,0.2696116,9.285901,0,34.32995,0.2285051,0.316,291.65,291.15,283.15,0,0,60.24605,0.000346,60.24605,321.18127,319.1972,0,0,0,0,0,0,320.74924,319.66608,292.04053,0,0.39053965,292.6302,304.57916,38.701355,-48.747757,0,292.12012,0,0,0,0,0,7.263441e-05,0,0,0.19799519,0,60.24605,60.24605
