Time,sFH_FMU.E_to_grid,sFH_FMU.Q_DHW,sFH_FMU.Q_err_DHW,sFH_FMU.tot_vio_Kh,sFH_FMU.rev_elec,sFH_FMU.costs_elec,sFH_FMU.table_ts_price_elec.y[1],sFH_FMU.table_HT_NT.y[1],sFH_FMU.ts_T_inside_max,sFH_FMU.ts_T_inside_min,sFH_FMU.TDem_DHW,sFH_FMU.mFlow_DHW,sFH_FMU.dem_e_mob,sFH_FMU.dem_elec,sFH_FMU.price_el,sFH_FMU.Electricity.P_el_dom,sFH_FMU.outputs.outputsDist.t_DHW,sFH_FMU.outputs.outputsDist.t_TES,sFH_FMU.outputs.outputsDist.ch_TES,sFH_FMU.outputs.outputsDist.ch_DHW,sFH_FMU.outputs.outputsGen.power_HP,sFH_FMU.outputs.outputsGen.heat_rod,sFH_FMU.outputs.outputsGen.heat_HP,sFH_FMU.outputs.outputsGen.power_rod,sFH_FMU.outputs.outputsGen.T_supply,sFH_FMU.outputs.outputsGen.T_return,sFH_FMU.outputs.outputsDem.T_Air,sFH_FMU.outputs.outputsDem.dch_DHW,sFH_FMU.outputs.outputsDem.dT_vio,sFH_FMU.outputs.outputsTra.T_return_UFH,sFH_FMU.outputs.outputsTra.T_supply_UFH,sFH_FMU.outputs.outputsTra.Q_conv_UFH,sFH_FMU.outputs.outputsTra.Q_rad_UFH,sFH_FMU.outputs.outputsTra.dch_TES,sFH_FMU.outputs.outputsTra.T_panel_heating1,sFH_FMU.outputs.outputsElec.power_use_PV,sFH_FMU.outputs.outputsElec.power_to_grid_PV,sFH_FMU.outputs.outputsElec.power_to_BAT_PV,sFH_FMU.outputs.outputsElec.power_use_BAT,sFH_FMU.outputs.outputsElec.power_to_grid_BAT,sFH_FMU.outputs.outputsElec.power_to_BAT_from_grid,sFH_FMU.outputs.outputsElec.ch_BAT,sFH_FMU.outputs.outputsElec.dch_BAT,sFH_FMU.outputs.outputsElec.soc_BAT,sFH_FMU.outputs.outputsElec.power_to_grid,sFH_FMU.outputs.outputsElec.power_from_grid,sFH_FMU.outputs.outputsElec.res_elec
186300,0,8.385918,0.27021334,9.623815,0,21.337414,-0.002216038,0.316,291.65,291.15,283.15,0,0,170.7715,0.000346,170.7715,333.63013,317.70264,0,0,0,0,0,0,321.14993,320.06726,291.5305,0,0,292.3655,296.96295,28.451088,-41.587738,0,291.59256,0,0,0,0,0,7.263441e-05,0,0,0.19858041,0,170.7715,170.7715
187200,0,8.385918,0.27021334,9.623815,0,21.337318,-0.00211051,0.316,291.65,291.15,283.15,0,0,147.36366,0.000346,147.36366,333.5971,317.682,0,0,0,0,0,0,321.14993,320.06726,291.50482,0,0,292.35248,296.94992,28.362093,-41.86063,0,291.56674,0,0,0,0,0,7.263441e-05,0,0,0.19857351,0,147.36366,147.36366
188100,0,8.385918,0.27021334,9.623815,0,21.337242,-0.00211051,0.316,291.65,291.15,283.15,0,0,88.16313,0.000346,88.16313,333.56415,317.66138,0,0,0,0,0,0,321.14993,320.06726,291.479,0,0,292.3394,296.93683,28.319736,-42.180786,0,291.54083,0,0,0,0,0,7.263441e-05,0,0,0.19856663,0,88.16313,88.16313
189000,0,8.385918,0.27021334,9.623815,0,21.337194,-0.00211051,0.316,291.65,291.15,283.15,0,0,61.072216,0.000346,61.072216,333.5312,317.64078,0,0,0,0,0,0,321.14993,320.06726,291.45306,0,0,292.3263,296.92374,28.310364,-42.527485,0,291.51492,0,0,0,0,0,7.263441e-05,0,0,0.19855973,0,61.072216,61.072216
189900,0,8.385918,0.27021334,9.623815,0,21.337162,-0.00211051,0.316,291.65,291.15,283.15,0,0,62.16782,0.000346,62.16782,333.49826,317.6202,0,0,0,0,0,0,321.14993,320.06726,291.42697,0,0,292.31317,296.9106,28.356428,-42.896214,0,291.4889,0,0,0,0,0,7.263441e-05,0,0,0.19855283,0,62.16782,62.16782
190800,0,8.385918,0.27021334,9.623815,0,21.33713,0.000675365,0.316,291.65,291.15,283.15,0,0,63.32549,0.000346,63.32549,333.46536,317.59964,0,0,0,0,0,0,321.14993,320.06726,291.40057,0,0,292.29996,296.8974,28.478838,-43.30664,0,291.46268,0,0,0,0,0,7.263441e-05,0,0,0.19854595,0,63.32549,63.32549
191700,0,8.385918,0.27021334,9.623815,0,21.337141,0.000675365,0.316,291.65,291.15,283.15,0,0,64.20409,0.000346,64.20409,333.4325,317.57907,0,0,0,0,0,0,321.14993,320.06726,291.3737,0,0,292.28662,296.88403,28.695887,-43.778748,0,291.4362,0,0,0,0,0,7.263441e-05,0,0,0.19853905,0,64.20409,64.20409
192600,0,8.385918,0.27021334,9.623815,0,21.33715,0.000675365,0.316,291.65,291.15,283.15,0,0,65.617775,0.000346,65.617775,333.39966,317.55853,0,0,0,0,0,0,321.14993,320.06726,291.34644,0,0,292.27313,296.87054,28.974958,-44.318302,0,291.40942,0,0,0,0,0,7.263441e-05,0,0,0.19853215,0,65.617775,65.617775
193500,0,8.385918,0.27021334,9.623815,0,21.337162,0.000675365,0.316,291.65,291.15,283.15,0,0,64.96698,0.000346,64.96698,333.36685,317.53802,0,0,0,0,0,0,321.14993,320.06726,291.3191,0,0,292.25958,296.857,29.248024,-44.895443,0,291.38254,0,0,0,0,0,7.263441e-05,0,0,0.19852526,0,64.96698,64.96698
194400,0,8.385918,0.27021334,9.623815,0,21.337173,0.07924972,0.376,291.65,291.15,283.15,0,0,188.26846,0.000346,188.26846,333.33405,317.51752,0,0,0,0,0,0,321.14993,320.06726,291.292,0,0,292.2461,296.84354,29.455427,-45.459663,0,291.3558,0,0,0,0,0,7.263441e-05,0,0,0.19851837,0,188.26846,188.26846
195300,0,8.385918,0.27021334,9.623815,0,21.340902,0.07924972,0.376,291.65,291.15,283.15,0,0,318.05417,0.000346,318.05417,333.3013,317.49704,0,0,0,0,0,0,321.14993,320.06726,291.2653,0,0,292.23276,296.83017,29.595695,-45.948288,0,291.32935,0,0,0,0,0,7.263441e-05,0,0,0.19851148,0,318.05417,318.05417
196200,0,8.385918,0.27021334,9.623815,0,21.347204,0.07924972,0.376,291.65,291.15,283.15,0,0,2435.5999,0.000346,2435.5999,333.26855,317.47656,0,0,0,0,0,0,321.14993,320.06726,291.23868,0,0,292.21945,296.8169,29.745579,-46.39134,0,291.30298,0,0,0,0,0,7.263441e-05,0,0,0.19850458,0,2435.5999,2435.5999
197100,0,8.385918,0.27021334,9.623815,0,21.39546,0.07924972,0.376,291.65,291.15,283.15,0,0,1407.671,0.000346,1407.671,333.23584,317.45612,0,0,0,0,0,0,321.14993,320.06726,291.21204,0,0,292.20618,296.80362,29.9009,-46.825634,0,291.2766,0,0,0,0,0,7.263441e-05,0,0,0.1984977,0,1407.671,1407.671
198000,0,8.385918,0.27021334,9.623815,0,21.42335,0.18732902,0.376,291.65,291.15,300.15,0.05666667,0,1392.7963,0.000346,1392.7963,333.20316,317.4357,0,0,0,0,0,0,321.14993,320.06726,291.18542,5415.996,0,292.1929,296.79034,32.069057,-58.937866,0,291.2537,0,0,0,0,0,7.263441e-05,0,0,0.1984908,0,1392.7963,1392.7963
198900,0,9.393564,0.27021334,9.623815,0,21.488577,0.18732902,0.376,291.65,291.15,283.15,0,0,700.2359,0.000346,700.2359,330.3111,317.41528,0,0,0,0,0,0,321.14993,320.06726,291.463,0,0,292.23398,296.83142,-8.696182,-24.218636,0,291.33847,0,0,0,0,0,7.263441e-05,0,0,0.19848391,0,700.2359,700.2359
199800,0,9.393564,0.27021334,9.623815,0,21.52137,0.18732902,0.376,291.65,291.15,286.15,0.01,0,2146.1685,0.000346,2146.1685,330.2822,317.39487,0,0,0,0,0,0,321.14993,320.06726,291.45978,125.42041,0,292.2371,296.83453,-8.260744,-14.972229,0,291.34146,0,0,0,0,0,7.263441e-05,0,0,0.19847701,0,2146.1685,2146.1685
200700,0,9.424945,0.27021334,9.623815,0,21.621881,0.18732902,0.376,291.65,291.15,283.15,0,0,2324.2786,0.000346,2324.2786,330.1632,317.37448,0,0,0,0,0,0,321.14993,320.06726,291.44183,0,0,292.22977,296.8272,-8.055974,-13.733296,0,291.32645,0,0,0,0,0,7.263441e-05,0,0,0.19847013,0,2324.2786,2324.2786
201600,0,9.424945,0.27021334,9.623815,0,21.730732,0.25944522,0.376,294.15,293.65,286.15,0.01,0,2480.7815,0.000346,2480.7815,330.13324,317.35413,0,0,0,0,0,0,321.14993,320.06726,291.42276,125.402084,2.227242,291.2915,302.34485,-7.9684987,-14.15496,15332.727,291.30862,0,0,0,0,0,7.263441e-05,0,0,0.19846323,0,2480.7815,2480.7815
202500,0,9.456325,0.27021334,9.812575,0,21.926558,0.25944522,0.376,294.15,293.65,286.15,0.01,0,1065.5397,0.000346,1065.5397,330.01437,310.18808,4521.824,0,2100.3987,0,4448.4697,0,318.47095,313.32455,293.6526,125.500206,0,306.69818,312.4832,3628.0051,4808.8237,8024.7197,300.92676,0,0,0,0,0,7.263441e-05,0,0,0.19845635,0,3165.9385,3165.9385
203400,0,9.487704,0.27021334,9.829355,0,22.148012,0.25944522,0.376,294.15,293.65,286.15,0.01,0,411.44904,0.000346,411.44904,329.89563,308.31696,5430.4155,0,2543.0476,0,5418.613,0,318.30438,312.1239,293.49738,125.50069,0.15262331,305.0622,310.37378,3182.7954,4234.9204,7368.02,299.8789,0,0,0,0,0,7.263441e-05,0,0,0.19844945,0,2954.4966,2954.4966
204300,0,9.519085,0.27021334,9.88255,0,22.346882,0.25944522,0.376,294.15,293.65,286.15,0.01,0,2253.4265,0.000346,2253.4265,329.777,307.29498,5941.924,0,2774.5527,0,5939.351,0,318.25592,311.4933,293.39078,125.5007,0.25921628,304.24136,309.2673,2981.0916,3950.0159,6971.746,299.36792,56.644073,0,0,0,0,7.263441e-05,0,0,0.19844256,0,4971.335,5027.979
205200,0,9.550465,0.27021334,9.95316,0,22.669937,0.23251508,0.376,294.15,293.65,286.15,0.01,0,2556.17,0.000346,2556.17,329.65845,306.75452,6239.621,0,2915.1108,0,6250.93,0,318.2797,311.17825,293.35266,125.50072,0.29733098,303.8106,308.68207,2869.3872,3795.1091,6757.4824,299.10583,193.43839,0,0,0,0,7.263441e-05,0,0,0.19843566,0,5277.8423,5471.281
206100,0,9.581844,0.27021334,10.03951,0,22.975248,0.23251508,0.376,294.15,293.65,283.15,0,0,4203.4834,0.000346,4203.4834,329.54,306.4871,6430.4585,0,3010.4314,0,6444.8237,0,318.3737,311.05505,293.29208,0,0.35792583,303.59448,308.39594,2831.1055,3705.4246,6660.381,298.96848,343.5697,0,0,0,0,7.263441e-05,0,0,0.19842878,0,6870.3447,7213.9146
207000,0,9.581844,0.27021334,10.127194,0,23.373379,0.23251508,0.376,294.15,293.65,286.15,0.01,0,2727.037,0.000346,2727.037,329.51056,306.37497,6539.507,0,3067.0876,0,6551.928,0,318.46878,311.026,293.30826,125.40292,0.3417526,303.51038,308.2744,2802.1003,3666.0156,6608.4634,298.92648,431.90805,0,0,0,0,7.263441e-05,0,0,0.1984219,0,5362.217,5794.1245
207900,0,9.613225,0.27021334,10.210185,0,23.685064,0.23251508,0.376,294.15,293.65,283.15,0,0,1090.5425,0.000346,1090.5425,329.3922,306.34302,6592.0464,0,3093.792,0,6598.8335,0,318.53738,311.03485,293.3281,0,0.32191694,303.48972,308.23907,2790.2532,3650.1199,6588.11,298.92258,462.56754,0,0,0,0,7.263441e-05,0,0,0.198415,0,3721.767,4184.3345
208800,0,9.613225,0.27021334,10.287913,0,23.900759,0.19707958,0.376,294.15,293.65,283.15,0,0,1918.6986,0.000346,1918.6986,329.36288,306.3424,6600.4683,0,3092.7925,0,6598.013,0,318.55472,311.04257,293.35034,0,0.2996494,303.4943,308.23654,2785.1453,3643.4595,6578.222,298.9346,486.9582,0,0,0,0,7.263441e-05,0,0,0.19840811,0,4524.5327,5011.491
209700,0,9.613225,0.27021334,10.359833,0,24.122704,0.19707958,0.376,294.15,293.65,283.15,0,0,442.67023,0.000346,442.67023,329.33356,306.34323,6575.2715,0,3070.315,0,6565.5435,0,318.50998,311.02652,293.37357,0,0.27643147,303.5002,308.23376,2780.361,3637.8984,6566.1855,298.94824,503.72046,0,0,0,0,7.263441e-05,0,0,0.19840123,0,3009.2646,3512.985
210600,0,9.613225,0.27021334,10.426048,0,24.270014,0.19707958,0.376,294.15,293.65,285.15,0.003333333,0,247.16273,0.000346,247.16273,329.30423,306.33252,6537.6685,0,3040.6348,0,6524.7773,0,318.42972,310.98907,293.3967,27.824045,0.25330824,303.49695,308.2173,2773.1118,3629.4346,6547.839,298.95682,511.73123,0,0,0,0,7.263441e-05,0,0,0.19839433,0,2776.0662,3287.7974
211500,0,9.620198,0.27021334,10.486335,0,24.40597,0.19707958,0.376,294.15,293.65,283.15,0,0,246.37819,0.000346,246.37819,329.2552,306.31027,6502.2524,0,3013.758,0,6490.2744,0,318.34143,310.94107,293.41937,0,0.23062027,303.48447,308.18787,2763.3545,3617.8896,6524.3604,298.95993,515.02673,0,0,0,0,7.263441e-05,0,0,0.19838744,0,2745.1094,3260.1362
212400,0,9.620198,0.27021334,10.541083,0,24.54066,0.19148673,0.376,294.15,293.65,283.15,0,0,222.44136,0.000346,222.44136,329.22595,306.28418,6480.0913,0,2997.9414,0,6473.0327,0,318.27347,310.89832,293.44083,0,0.209163,303.46863,308.15475,2752.926,3605.2603,6500.401,298.96048,517.93616,0,0,0,0,7.263441e-05,0,0,0.19838056,0,2702.4468,3220.3828
213300,0,9.620198,0.27021334,10.590782,0,24.669828,0.19148673,0.376,294.15,293.65,283.15,0,0,156.66185,0.000346,156.66185,329.19672,306.26318,6472.2676,0,2992.0066,0,6468.572,0,318.2377,310.87146,293.46155,0,0.1884573,303.45663,308.1282,2743.7114,3593.834,6480.187,298.9627,519.753,0,0,0,0,7.263441e-05,0,0,0.19837368,0,2628.9155,3148.6685
214200,0,9.620198,0.27021334,10.6353,0,24.795582,0.19148673,0.376,294.15,293.65,286.15,0.01,0,1802.2443,0.000346,1802.2443,329.1675,306.25055,6467.6978,0,2988.1116,0,6465.108,0,318.21677,310.8557,293.48236,125.07372,0.16763361,303.4513,308.1113,2736.3125,3584.6387,6464.155,298.96872,519.68243,0,0,0,0,7.263441e-05,0,0,0.19836678,0,4270.6733,4790.356
215100,0,9.651578,0.27021334,10.674446,0,24.999926,0.19148673,0.376,294.15,293.65,286.15,0.01,0,3104.094,0.000346,3104.094,329.04947,306.24423,6459.716,0,2981.4026,0,6455.9907,0,318.196,310.8441,293.5036,125.500946,0.14639765,303.45096,308.1013,2730.2227,3577.2173,6450.723,298.97772,517.5835,0,0,0,0,7.263441e-05,0,0,0.19835989,0,5567.913,6085.4966
216000,0,9.682958,0.27021334,10.708359,0,25.266253,0.17384285,0.376,294.15,293.65,283.15,0,0,1677.5748,0.000346,1677.5748,328.9315,306.23883,6442.8237,0,2967.5457,0,6435.7695,0,318.1599,310.82718,293.52512,0,0.124888085,303.45148,308.09198,2724.5176,3569.025,6437.101,298.9878,513.6875,0,0,0,0,7.263441e-05,0,0,0.198353,0,4131.433,4645.1206
216900,0,9.682958,0.27021334,10.725081,0,25.445532,0.17384285,0.376,294.15,293.65,283.15,0,0,301.1352,0.000346,301.1352,328.90253,306.23492,6417.132,0,2949.0723,0,6409.5576,0,318.10867,310.8052,293.6106,0,0.039405573,303.4606,308.08014,2696.5134,3568.654,6408.013,299.01715,507.78668,0,0,0,0,7.263441e-05,0,0,0.19834612,0,2742.421,3250.2075
217800,0,9.682958,0.27021334,10.731761,0,25.56449,0.17384285,0.376,294.15,293.65,283.15,0,0,207.25024,0.000346,207.25024,328.87357,306.22757,6392.2246,0,2930.9294,0,6384.3403,0,318.05505,310.7799,293.63483,0,0.015160058,303.45978,308.06754,2689.3386,3561.381,6391.7197,299.027,499.69077,0,0,0,0,7.263441e-05,0,0,0.19833924,0,2638.4888,3138.1797
218700,0,9.682958,0.27021334,10.733095,0,25.67902,0.17384285,0.376,294.15,293.65,328.15,0.008888889,0,275.31192,0.000346,275.31192,328.8446,306.21518,6369.252,0,2913.7275,0,6361.2505,0,318,310.751,293.6561,1669.4568,0,303.45465,308.04996,2681.9814,3552.7288,6374.4097,299.0335,487.99893,0,0,0,0,7.263441e-05,0,0,0.19833234,0,2701.0405,3189.0396
219600,0,10.101358,0.27021334,10.733095,0,25.79642,0.17074041,0.376,294.15,293.65,283.15,0,0,345.18274,0.000346,345.18274,327.6302,306.19965,6347.6865,0,2897.2295,0,6339.6577,0,317.9445,310.72003,293.67618,0,0,303.44687,308.02908,2674.2676,3542.991,6356.247,299.03812,469.79837,0,0,0,0,7.263441e-05,0,0,0.19832546,0,2772.614,3242.4124
220500,0,10.101358,0.27021334,10.733095,0,25.914965,0.17074041,0.376,294.15,293.65,283.15,0,0,1257.7725,0.000346,1257.7725,327.60278,306.18344,6326.5107,0,2880.9907,0,6318.519,0,317.8891,310.68878,293.70853,0,0,303.43994,308.0068,2661.9438,3534.9365,6334.9487,299.04578,442.59406,0,0,0,0,7.263441e-05,0,0,0.19831857,0,3696.1692,4138.763
221400,0,10.101358,0.27021334,10.733095,0,26.073183,0.17074041,0.376,294.15,293.65,283.15,0,0,2918.9294,0.000346,2918.9294,327.57486,306.16617,6305.9517,0,2865.0513,0,6297.9453,0,317.83374,310.65677,293.7272,0,0,303.43042,307.9841,2654.0671,3525.553,6316.6714,299.04865,403.87088,0,0,0,0,7.263441e-05,0,0,0.19831169,0,5380.11,5783.9805
222300,0,10.101358,0.27021334,10.733095,0,26.30349,0.17074041,0.376,294.15,293.65,283.15,0,0,2635.993,0.000346,2635.993,327.547,306.1475,6286.11,0,2849.4841,0,6278.105,0,317.77832,310.62393,293.7442,0,0,303.41956,307.96014,2646.3357,3515.979,6298.496,299.05014,357.1832,0,0,0,0,7.263441e-05,0,0,0.1983048,0,5128.294,5485.477
223200,0,10.101358,0.27021334,10.733095,0,26.523098,0.17093036,0.376,294.15,293.65,283.15,0,0,2171.3,0.000346,2171.3,327.51913,306.1279,6266.7964,0,2834.2031,0,6258.8022,0,317.72293,310.59055,293.76038,0,0,303.40778,307.93524,2638.402,3507.527,6280.285,299.0504,308.65686,0,0,0,0,7.263441e-05,0,0,0.19829792,0,4696.846,5005.503
224100,0,10.101358,0.27021334,10.733095,0,26.724682,0.17093036,0.376,294.15,293.65,283.15,0,0,2339.2368,0.000346,2339.2368,327.49127,306.1037,6258.9146,0,2828.49,0,6255.707,0,317.68317,310.55975,293.71164,0,0,303.38467,307.90936,2652.246,3490.7131,6276.4585,299.02945,259.66977,0,0,0,0,7.263441e-05,0,0,0.19829103,0,4908.057,5167.727
225000,0,10.101358,0.27021334,10.733095,0,26.935507,0.17093036,0.376,294.15,293.65,286.15,0.01,0,2059.978,0.000346,2059.978,327.46347,306.0864,6264.2207,0,2832.1743,0,6264.941,0,317.67548,310.54602,293.72266,124.9302,0,303.37387,307.88892,2646.2969,3481.6877,6263.0635,299.0285,211.6032,0,0,0,0,7.263441e-05,0,0,0.19828415,0,4680.5493,4892.1523
225900,0,10.132738,0.27021334,10.733095,0,27.136711,0.17093036,0.376,294.15,293.65,283.15,0,0,2271.0288,0.000346,2271.0288,327.34683,306.0819,6273.389,0,2838.9077,0,6276.024,0,317.6881,310.54822,293.73608,0,0,303.37335,307.8826,2642.3357,3476.2322,6255.024,299.03403,163.77675,0,0,0,0,7.263441e-05,0,0,0.19827726,0,4946.16,5109.9365
226800,0,10.132738,0.27021334,10.733095,0,27.349339,0.20693567,0.376,294.15,293.65,283.15,0,0,1474.9414,0.000346,1474.9414,327.31918,306.08743,6279.9736,0,2843.8694,0,6282.2573,0,317.70618,310.5588,293.75027,0,0,303.38086,307.88736,2640.3599,3473.955,6251.238,299.04425,116.22962,0,0,0,0,7.263441e-05,0,0,0.19827038,0,4202.581,4318.8105
227700,0,10.132738,0.27021334,10.733095,0,27.568027,0.20693567,0.376,294.15,293.65,283.15,0,0,126.8625,0.000346,126.8625,327.29147,306.09665,6284.374,0,2848.2095,0,6287.312,0,317.72354,310.57117,293.75162,0,0,303.38974,307.89688,2643.8079,3471.1016,6252.1226,299.0525,71.775925,0,0,0,0,7.263441e-05,0,0,0.1982635,0,2903.2961,2975.072
228600,0,10.132738,0.27021334,10.733095,0,27.719393,0.20693567,0.376,294.15,293.65,286.15,0.01,0,129.22243,0.000346,129.22243,327.26382,306.1095,6290.172,0,2854.1003,0,6294.0615,0,317.74713,310.58817,293.76563,125.211655,0,303.40298,307.90985,2643.5918,3470.507,6251.7197,299.06604,33.371807,0,0,0,0,7.263441e-05,0,0,0.19825661,0,2949.951,2983.3228
229500,0,10.164118,0.27021334,10.733095,0,27.873287,0.20693567,0.376,294.15,293.65,283.15,0,0,207.74374,0.000346,207.74374,327.1473,306.12668,6297.2607,0,2861.3694,0,6302.055,0,317.77744,310.61038,293.7807,0,0,303.41974,307.92755,2644.011,3470.9604,6253.013,299.08197,-0,-0,-0,0,0,7.263441e-05,0,0,0.19824973,-0,3069.1133,3069.1133
230400,0,10.164118,0.27021334,10.733095,0,28.03231,0.26066932,0.376,294.15,293.65,283.15,0,0,384.01782,0.000346,384.01782,327.1198,306.14774,6305.8438,0,2870.189,0,6311.668,0,317.81436,310.63754,293.79688,0,0,303.4398,307.9496,2645.0115,3472.2712,6255.784,299.10016,0,0,0,0,0,7.263441e-05,0,0,0.19824284,0,3254.2068,3254.2068
231300,0,10.164118,0.27021334,10.733095,0,28.245018,0.26066932,0.376,294.15,293.65,283.15,0,0,509.04172,0.000346,509.04172,327.0923,306.17487,6327.878,0,2892.1575,0,6341.2803,0,317.8813,310.67938,293.81372,0,0,303.4646,307.9787,2647.0688,3474.9253,6261.76,299.12112,0,0,0,0,0,7.263441e-05,0,0,0.19823596,0,3401.1992,3401.1992
232200,0,10.164118,0.27021334,10.733095,0,28.467646,0.26066932,0.376,294.15,293.65,286.15,0.01,0,511.912,0.000346,511.912,327.06476,306.21548,6362.6055,0,2922.2615,0,6378.7876,0,317.98627,310.74484,293.8311,125.20399,0,303.50015,308.02368,2651.9016,3480.9133,6274.8433,299.14816,0,0,0,0,0,7.263441e-05,0,0,0.19822907,0,3434.1736,3434.1736
233100,0,10.195498,0.27021334,10.733095,0,28.692308,0.26066932,0.376,294.15,293.65,283.15,0,0,508.4621,0.000346,508.4621,326.94843,306.26794,6389.4966,0,2945.259,0,6402.1724,0,318.08942,310.81738,293.84982,0,0,303.54535,308.0816,2659.0845,3490.0762,6292.5225,299.18134,0,0,0,0,0,7.263441e-05,0,0,0.19822219,0,3453.721,3453.721
234000,0,10.195498,0.27021334,10.733095,0,28.917606,0.3133899,0.376,294.15,293.65,283.15,0,0,511.55212,0.000346,511.55212,326.92105,306.31955,6391.1963,0,2947.4224,0,6393.8433,0,318.14563,310.87167,293.86984,0,0,303.59024,308.1375,2666.1309,3498.1335,6307.7803,299.21548,0,0,0,0,0,7.263441e-05,0,0,0.1982153,0,3458.9746,3458.9746
234900,0,10.195498,0.27021334,10.733095,0,29.18825,0.3133899,0.376,294.15,293.65,283.15,0,0,512.4537,0.000346,512.4537,326.89368,306.3628,6372.691,0,2938.5332,0,6373.439,0,318.1547,310.9018,293.95392,0,0,303.63605,308.17914,2648.7744,3511.5654,6302.0054,299.26477,0,0,0,0,0,7.263441e-05,0,0,0.19820842,0,3450.9868,3450.9868
235800,0,10.195498,0.27021334,10.733095,0,29.458334,0.3133899,0.376,294.15,293.65,283.15,0,0,502.74863,0.000346,502.74863,326.86633,306.39383,6357.621,0,2931.44,0,6357.731,0,318.1574,310.92166,293.9763,0,0,303.6648,308.21024,2650.3713,3515.6624,6305.2324,299.2903,0,0,0,0,0,7.263441e-05,0,0,0.19820155,0,3434.1885,3434.1885
236700,0,10.195498,0.27021334,10.733095,0,29.72718,0.3133899,0.376,294.15,293.65,283.15,0,0,482.9133,0.000346,482.9133,326.839,306.4146,6346.471,0,2926.184,0,6346.351,0,318.15726,310.9342,293.99533,0,0,303.68518,308.23068,2650.7144,3516.8726,6305.3145,299.31006,0,0,0,0,0,7.263441e-05,0,0,0.19819467,0,3409.0974,3409.0974
237600,0,10.195498,0.27021334,10.733095,0,29.994116,0.29125062,0.376,294.15,293.65,286.15,0.01,0,669.5878,0.000346,669.5878,326.81168,306.42938,6338.0405,0,2922.2188,0,6337.875,0,318.15622,310.94278,294.01346,125.01327,0,303.70065,308.2446,2649.997,3516.063,6303.188,299.32675,0,0,0,0,0,7.263441e-05,0,0,0.19818778,0,3591.8066,3591.8066
238500,0,10.226878,0.27021334,10.733095,0,30.25552,0.29125062,0.376,294.15,293.65,285.15,0.003333333,1726.6666,626.6175,0.000346,2353.2842,326.69556,306.4419,6330.8105,0,2918.8618,0,6330.701,0,318.15533,310.9501,294.04425,27.889046,0,303.71585,308.2554,2644.2415,3516.327,6297.06,299.346,0,0,0,0,0,7.263441e-05,0,0,0.1981809,0,5272.146,5272.146
239400,0,10.233851,0.27021334,10.733095,0,30.639273,0.29125062,0.376,294.15,293.65,318.15,0.003333333,3700,520.5533,0.000346,4220.553,326.64865,306.45273,6324.615,0,2915.9695,0,6324.5156,0,318.1546,310.95642,294.06223,487.8979,0,303.72812,308.26498,2642.5784,3514.8499,6293.353,299.36063,0,0,0,0,0,7.263441e-05,0,0,0.19817401,0,7136.523,7136.523
240300,0,10.355885,0.27021334,10.733095,0,31.158792,0.29125062,0.376,294.15,293.65,283.15,0,3700,492.98627,0.000346,4192.9863,326.27573,306.46222,6319.1743,0,2913.438,0,6319.097,0,318.15402,310.962,294.0796,0,0,303.73932,308.27332,2640.8042,3513.0254,6289.3364,299.37442,0,0,0,0,0,7.263441e-05,0,0,0.19816713,0,7106.4243,7106.4243
241200,0,10.355885,0.27021334,10.733095,0,31.676126,0.2482806,0.376,294.15,293.65,286.15,0.01,3700,475.26987,0.000346,4175.27,326.24902,306.471,6314.1997,0,2911.1306,0,6314.145,0,318.15356,310.96722,294.09674,125.41603,0,303.7499,308.28085,2637.1958,3522.5044,6285.116,299.38434,0,0,0,0,0,7.263441e-05,0,0,0.19816026,0,7086.4004,7086.4004
242100,0,10.387264,0.27021334,10.733095,0,32.116013,0.2482806,0.376,294.15,293.65,283.15,0,3700,417.78995,0.000346,4117.79,326.1333,306.45633,6320.5703,0,2913.553,0,6319.9043,0,318.1494,310.95584,293.8578,0,0,303.7103,308.27817,2718.7366,3490.0486,6336.355,299.30887,0,0,0,0,0,7.263441e-05,0,0,0.19815338,0,7031.3433,7031.3433
243000,0,10.387264,0.27021334,10.733095,0,32.552574,0.2482806,0.376,294.15,293.65,283.15,0,246.66667,414.77048,0.000346,661.43713,326.1066,306.4391,6328.391,0,2917.2813,0,6328.298,0,318.147,310.94452,293.85767,0,0,303.69818,308.26016,2716.0032,3482.1375,6328.1626,299.30328,0,0,0,0,0,7.263441e-05,0,0,0.19814649,0,3578.7183,3578.7183
243900,0,10.387264,0.27021334,10.733095,0,32.774776,0.2482806,0.376,294.15,293.65,283.15,0,0,873.834,0.000346,873.834,326.07986,306.43164,6332.3687,0,2919.2305,0,6332.4956,0,318.14722,310.94022,293.86603,0,0,303.69424,308.25104,2712.5242,3477.4758,6320.985,299.30466,0,0,0,0,0,7.263441e-05,0,0,0.19813962,0,3793.0645,3793.0645
244800,0,10.387264,0.27021334,10.733095,0,33.010235,0.24842834,0.376,294.15,293.65,283.15,0,0,1479.2162,0.000346,1479.2162,326.05316,306.4302,6333.6226,0,2919.8906,0,6333.791,0,318.1483,310.93985,293.87543,0,0,303.6952,308.24835,2710.099,3474.449,6315.948,299.30923,0,0,0,0,0,7.263441e-05,0,0,0.19813274,0,4399.107,4399.107
