Electricity.Timestep;Sum [kWh]
404265;0.092276722
404280;0.080998915
404295;0.078192945
404310;0.090115592
404325;0.081904295
404340;0.13966411
404355;0.138316084
404370;0.172874518
404385;0.213461172
404400;0.103019702
404415;0.101984844
404430;0.26969318
404445;0.349077077
404460;0.347906516
404475;0.350472081
404490;0.343424909
404505;0.222320964
404520;0.073607609
404535;0.040176883
404550;0.040339671
404565;0.051058531
404580;0.062139026
404595;0.080220227
404610;0.061801598
404625;0.047325497
404640;0.030900601
404655;0.015290238
404670;0.015983321
404685;0.016051586
404700;0.016146737
404715;0.016038502
404730;0.016161746
404745;0.015929358
404760;0.015879379
404775;0.015514303
404790;0.015142323
404805;0.015331952
404820;0.015234342
404835;0.015337599
404850;0.01528465
404865;0.015474523
404880;0.028972957
404895;0.05522367
404910;0.053415351
404925;0.056008329
404940;0.054254857
404955;0.021311733
404970;0.044557868
404985;0.069656437
405000;0.438247165
405015;0.51056401
405030;0.288865147
405045;0.083748599
405060;0.086052244
405075;0.05524155
405090;0.040486187
405105;0.039734992
405120;0.039008261
405135;0.36029937
405150;0.830568698
405165;0.635551078
405180;0.095062951
405195;0.308878774
405210;0.108168043
405225;0.083400992
405240;0.412663017
405255;0.572326564
405270;0.207279838
405285;0.073079037
405300;0.102981461
405315;0.489993935
405330;0.79320012
405345;0.202544726
405360;0.045279581
405375;0.031075007
405390;0.031314424
405405;0.12315639
405420;0.693488891
405435;0.678289859
405450;0.630764008
405465;0.615275441
405480;0.563254212
405495;0.519021627
405510;0.567655396
405525;0.53833833
405540;0.404176625
405555;0.015250332
405570;0.017560218
405585;0.032166251
405600;0.169358365
405615;0.374624677
405630;0.221852979
405645;0.0392206
405660;0.017958441
405675;0.408510984
405690;0.506178919
405705;0.513289671
405720;0.528800322
405735;0.30461604
405750;0.281457073
405765;0.411430718
405780;0.42069484
405795;0.442960461
405810;0.245909359
405825;0.189033076
405840;0.186752482
405855;0.172908723
405870;0.182926817
405885;0.132584854
405900;0.135062757
405915;0.149722998
405930;0.099430533
405945;0.072410198
405960;0.051210547
405975;0.030692523
405990;0.015265537
406005;0.015126754
406020;0.015219505
406035;0.015225535
406050;0.01522948
406065;0.015368152
406080;0.015390463
406095;0.031961019
406110;0.039371885
406125;0.037396122
406140;0.030320134
406155;0.015382663
406170;0.015206075
406185;0.015421494
406200;0.021166247
406215;0.032770217
406230;0.032391665
406245;0.033000601
406260;0.024221593
406275;0.015140625
406290;0.015197063
406305;0.014857393
406320;0.01526184
406335;0.015187496
406350;0.026927165
406365;0.039176226
406380;0.039347781
406395;0.038794289
406410;0.037015676
406425;0.164266977
406440;0.554680339
406455;0.489474591
406470;0.675991963
406485;0.565414474
406500;0.716717508
406515;0.526672622
406530;0.339952461
406545;0.066551815
406560;0.037442198
406575;0.390788645
406590;0.45971957
406605;0.394988076
406620;0.541116043
406635;0.211752591
406650;0.136094665
406665;0.366115981
406680;0.388177298
406695;0.08978612
406710;0.081419771
406725;0.06858936
406740;0.076523119
406755;0.064491294
406770;0.054178374
406785;0.049936353
406800;0.050270404
406815;0.303257186
406830;0.730733918
406845;0.858542609
406860;1.361712467
406875;0.977039068
406890;0.585041738
406905;0.468282925
406920;0.51126924
406935;0.540153805
406950;0.221457196
406965;0.41101107
406980;0.39862638
406995;0.09264192
407010;0.111361028
407025;0.060457044
407040;0.060233474
407055;0.053125305
407070;0.054331266
407085;0.040695922
407100;0.040205825
407115;0.054358338
407130;0.055427148
407145;0.069094861
407160;0.068927019
407175;0.077421871
407190;0.131742218
407205;0.142844378
407220;0.128229647
407235;0.12738992
407250;0.128768424
407265;0.158911636
407280;0.16065209
407295;0.159289726
407310;0.258535247
407325;0.353004482
407340;0.348157403
407355;0.342619384
407370;0.278699361
407385;0.065708848
407400;0.063575119
407415;0.040301378
407430;0.040264606
407445;0.033655929
407460;0.015168561
407475;0.015142818
407490;0.015203206
407505;0.028244026
407520;0.032876048
407535;0.033215171
407550;0.029939223
407565;0.015066438
407580;0.014650937
407595;0.015050773
407610;0.015323987
407625;0.015501354
407640;0.015223496
407655;0.020824321
407670;0.03780153
407685;0.037235962
407700;0.037540596
407715;0.031950901
407730;0.01521286
407745;0.015310914
407760;0.015147768
407775;0.024854629
407790;0.03243826
407805;0.033542555
407820;0.033249167
407835;0.01615456
407850;0.016063206
407865;0.015594187
407880;0.015244412
407895;0.023772843
407910;0.381689249
407925;0.514301357
407940;0.337562629
407955;0.088618486
407970;0.037834108
407985;0.359809475
408000;0.452371155
408015;0.32701526
408030;0.064624625
408045;0.489057115
408060;0.634432988
408075;0.523194998
408090;0.682685191
408105;0.65831068
408120;0.569324066
408135;0.542222974
408150;0.488277619
408165;0.518161725
408180;0.533648959
408195;0.200562666
408210;0.020983046
408225;0.026752811
408240;0.05124641
408255;0.05466304
408270;0.075965468
408285;0.708525603
408300;0.791895055
408315;0.402084466
408330;0.075695629
408345;0.043595884
408360;0.032149489
408375;0.032054926
408390;0.026696329
408405;0.344463254
408420;0.521824778
408435;0.50957748
408450;0.502573468
408465;0.260235705
408480;0.030406537
408495;0.031037146
408510;0.046052828
408525;0.053234639
408540;0.053360461
408555;0.053117254
408570;0.036830144
408585;0.029140816
408600;0.042763614
408615;0.0870073
408630;0.119783917
408645;0.134760958
408660;0.165591371
408675;0.191330409
408690;0.19108363
408705;0.13412176
408720;0.249617379
408735;0.3863776
408750;0.357527692
408765;0.336884712
408780;0.240726179
408795;0.080895857
408810;0.101775668
408825;0.105350767
408840;0.104232576
408855;0.078405558
408870;0.020354643
408885;0.014974558
408900;0.017718738
408915;0.032462676
408930;0.031729214
408945;0.032231867
408960;0.033219393
408975;0.015290923
408990;0.015465812
409005;0.01530478
409020;0.015092485
409035;0.015549378
409050;0.015060592
409065;0.015170177
409080;0.015177897
409095;0.015163352
409110;0.021425664
409125;0.037436987
409140;0.036944225
409155;0.037918087
409170;0.038230215
409185;0.021301457
409200;0.015947034
409215;0.021554441
409230;0.033663953
409245;0.033994512
409260;0.033750133
409275;0.020987002
409290;0.015278917
409305;0.01524904
409320;0.015537917
409335;0.029776794
409350;0.541004668
409365;0.539323407
409380;0.234145099
409395;0.061560242
409410;0.029649106
409425;0.509530334
409440;0.441983656
409455;0.18703046
409470;0.037877085
409485;0.037881289
409500;0.049720281
409515;0.065914789
409530;0.48782161
409545;0.620432432
409560;0.086857671
409575;0.078862972
409590;0.106749901
409605;0.035006645
409620;0.017132911
409635;0.018465136
409650;0.021141748
409665;0.021702841
409680;0.049571568
409695;0.046488011
409710;0.042755404
409725;0.370431927
409740;0.672593629
409755;1.223053187
409770;1.394020958
409785;0.745957044
409800;0.585770068
409815;0.585993534
409830;0.567929388
409845;0.559685566
409860;0.320697971
409875;0.045247367
409890;0.030313328
409905;0.031507784
409920;0.031364951
409935;0.336616323
409950;0.088690884
409965;0.030600017
409980;0.031272224
409995;0.030448784
410010;0.03086108
410025;0.030146677
410040;0.03079185
410055;0.109897034
410070;0.139419851
410085;0.143664915
410100;0.126797323
410115;0.130566233
410130;0.191676878
410145;0.225344312
410160;0.350015969
410175;0.385775574
410190;0.29424155
410205;0.100431503
410220;0.094798939
410235;0.08617419
410250;0.089067608
410265;0.075997943
410280;0.079074624
410295;0.07999171
410310;0.081530683
410325;0.081410581
410340;0.080150869
410355;0.078767028
410370;0.065327686
410385;0.065388381
410400;0.079286812
410415;0.084676005
410430;0.082441244
410445;0.085727909
410460;0.05951557
410475;0.032821347
410490;0.0328731
410505;0.025596979
410520;0.016152265
410535;0.016278439
410550;0.016146227
410565;0.015739169
410580;0.015258303
410595;0.0155004
410610;0.015398232
410625;0.015415317
410640;0.015539682
410655;0.015329406
410670;0.015285755
410685;0.015185324
410700;0.01673227
410715;0.072868835
410730;0.068899624
410745;0.081851583
410760;0.079367413
410775;0.05938281
410790;0.050403643
410805;0.040021159
410820;0.040289984
410835;0.020008377
410850;0.015229989
410865;0.015089276
410880;0.015163453
410895;0.015551696
410910;0.379288127
410925;0.75856133
410940;0.525995577
410955;0.125632563
410970;0.293475225
410985;0.676993771
411000;0.631795674
411015;0.689976497
411030;0.557709464
411045;0.119516073
411060;0.135315203
411075;0.098917605
411090;0.070602674
411105;0.480426502
411120;0.784463895
411135;0.118082921
411150;0.031516249
411165;0.030140059
411180;0.03106925
411195;0.595186063
411210;0.635922413
411225;0.651440928
411240;0.524831829
411255;0.496451924
411270;0.509415038
411285;0.56313256
411300;0.28058438
411315;0.096784703
411330;0.034187528
411345;0.539224989
411360;0.534149897
411375;0.534426014
411390;0.420282776
411405;0.140635653
411420;0.063611315
411435;0.098623079
411450;0.194133822
411465;0.08949781
411480;0.05439586
411495;0.16646632
411510;0.16323575
411525;0.183395048
411540;0.387428952
411555;0.383811791
411570;0.390716157
411585;0.415422719
411600;0.233312711
411615;0.140061133
411630;0.11717656
411645;0.086711321
411660;0.090105293
411675;0.129274602
411690;0.150669163
411705;0.148649806
411720;0.140967129
411735;0.097378113
411750;0.065279908
411765;0.06515019
411780;0.065446156
411795;0.018832856
411810;0.015266293
411825;0.015172276
411840;0.015317347
411855;0.015317246
411870;0.014971729
411885;0.015022443
411900;0.015158115
411915;0.015206967
411930;0.020653291
411945;0.033025487
411960;0.033496476
411975;0.039881113
411990;0.054220543
412005;0.037893966
412020;0.038202332
412035;0.03891615
412050;0.018424646
412065;0.015297629
412080;0.015258437
412095;0.015409335
412110;0.015185112
412125;0.015043977
412140;0.015251663
412155;0.015482265
412170;0.015419215
412185;0.015406981
412200;0.015512228
412215;0.015375186
412230;0.015360025
412245;0.057151065
412260;0.102376454
412275;0.192457868
412290;0.59258649
412305;0.413495095
412320;0.063503473
412335;0.044091639
412350;0.036515765
412365;0.038575925
412380;0.020125954
412395;0.01512513
412410;0.015258922
412425;0.13968953
412440;0.065359822
412455;0.035244546
412470;0.037502295
412485;0.036949401
412500;0.035315938
412515;0.220687361
412530;0.782800324
412545;0.609761048
412560;0.078544029
412575;0.040373392
412590;0.048512091
412605;0.057077345
412620;0.057939244
412635;0.056630804
412650;0.052577231
412665;0.059068965
412680;0.065815627
412695;0.064348242
412710;0.053340869
412725;0.036239444
412740;0.180586186
412755;0.035029529
412770;0.033605679
412785;0.034008132
412800;0.033398272
412815;0.031478152
412830;0.015370628
412845;0.015503684
412860;0.015671045
412875;0.017457447
412890;0.069174015
412905;0.095698043
412920;0.239447513
412935;0.15770321
412950;0.133657955
412965;0.136497414
412980;0.107873189
412995;0.12363428
413010;0.150546861
413025;0.167678488
413040;0.178315451
413055;0.179111806
413070;0.147645084
413085;0.129111521
413100;0.395965069
413115;0.353108523
413130;0.363626349
413145;0.351004712
413160;0.209233407
413175;0.098380845
413190;0.098189374
413205;0.098444214
413220;0.094674034
413235;0.076823689
413250;0.056973085
413265;0.040303752
413280;0.037602608
413295;0.03744518
413310;0.037832
413325;0.035215472
413340;0.015036861
413355;0.015357177
413370;0.015492096
413385;0.015688056
413400;0.015160879
413415;0.015317181
413430;0.01625136
413445;0.016365618
413460;0.016077083
413475;0.016332542
413490;0.032227061
413505;0.03356003
413520;0.032934472
413535;0.032014156
413550;0.017472376
413565;0.015157388
413580;0.015345842
413595;0.015435086
413610;0.016699018
413625;0.03750972
413640;0.037588766
413655;0.037937059
413670;0.034523186
413685;0.015510935
413700;0.01531141
413715;0.040279191
413730;0.022798334
413745;0.351500532
413760;0.447238755
413775;0.432573796
413790;0.024660092
413805;0.296231434
413820;0.117634641
413835;0.032963816
413850;0.271973582
413865;0.527620269
413880;0.1254223
413895;0.061433706
413910;0.099620721
413925;0.061776707
413940;0.062135896
413955;0.346375737
413970;0.815322247
413985;0.380441261
414000;0.057065576
414015;0.042226075
414030;0.042540165
414045;0.041513397
414060;0.639255819
414075;0.657381705
414090;0.556130755
414105;0.544221312
414120;0.52922363
414135;0.540388626
414150;0.619164123
414165;0.449386874
414180;0.097428089
414195;0.061791715
414210;0.079956888
414225;0.059415119
414240;0.058023429
414255;0.054231029
414270;0.035328522
414285;0.036806899
414300;0.015591387
414315;0.015421821
414330;0.028279458
414345;0.032878131
414360;0.048816432
414375;0.104194652
414390;0.115871091
414405;0.306311563
414420;0.341502408
414435;0.341300696
414450;0.344519859
414465;0.088566048
414480;0.090548924
414495;0.090289124
414510;0.105189694
414525;0.117786725
414540;0.128065852
414555;0.084716474
414570;0.056495437
414585;0.058664302
414600;0.074074886
414615;0.072659128
414630;0.073427197
414645;0.042944692
414660;0.015204393
414675;0.014983059
414690;0.015212354
414705;0.01519587
414720;0.015372047
414735;0.015338638
414750;0.030275364
414765;0.037566941
414780;0.038376614
414795;0.037196705
414810;0.019241501
414825;0.016429811
414840;0.016149468
414855;0.016024673
414870;0.016022817
414885;0.015550855
414900;0.024931836
414915;0.032899305
414930;0.033450426
414945;0.033468436
414960;0.017267742
414975;0.015039738
414990;0.015369186
415005;0.015153644
415020;0.015285167
415035;0.025892062
415050;0.037294805
415065;0.038097535
415080;0.075509504
415095;0.144032605
415110;0.566179021
415125;0.346764939
415140;0.057403264
415155;0.072688564
415170;0.032695797
415185;0.472300583
415200;0.465444263
415215;0.366752109
415230;0.068934124
415245;0.264014486
415260;0.777906252
415275;0.818334554
415290;0.639838906
415305;0.146256103
415320;0.100379676
415335;0.308722778
415350;0.291681078
415365;0.080206562
415380;0.098592759
415395;0.866457817
415410;0.817791392
415425;0.081638765
415440;0.063790969
415455;0.047238689
415470;0.035779674
415485;0.035945215
415500;0.246675571
415515;0.713639636
415530;0.814488378
415545;1.138923052
415560;0.728284141
415575;0.58349892
415590;0.558112477
415605;0.523855682
415620;0.533115011
415635;0.219653321
415650;0.298927483
415665;0.518261864
415680;0.530995928
415695;0.56343179
415710;0.261064397
415725;0.070942728
415740;0.075587917
415755;0.055739375
415770;0.052929018
415785;0.05866247
415800;0.082425813
415815;0.111282335
415830;0.117007194
415845;0.135104372
415860;0.130946897
415875;0.132065734
415890;0.142758962
415905;0.149276205
415920;0.3480479
415935;0.356820628
415950;0.34946516
415965;0.358865987
415980;0.255575062
415995;0.107333456
416010;0.113530907
416025;0.112922191
416040;0.113223463
416055;0.112549946
416070;0.077154616
416085;0.048709316
416100;0.015408369
416115;0.015057437
416130;0.015314926
416145;0.015914645
416160;0.015946863
416175;0.016177036
416190;0.028885941
416205;0.033390949
416220;0.033050795
416235;0.033814125
416250;0.018334964
416265;0.015262222
416280;0.015278521
416295;0.015447465
416310;0.014964877
416325;0.031449412
416340;0.037649758
416355;0.036946382
416370;0.038345484
416385;0.028079224
416400;0.015183502
416415;0.01514816
416430;0.015045877
416445;0.015388282
416460;0.015206462
416475;0.021048761
416490;0.033026602
416505;0.052894707
416520;0.075887998
416535;0.053625082
416550;0.056354384
416565;0.075926317
416580;0.65069072
416595;0.560987056
416610;0.481340004
416625;0.495830175
416640;0.523924047
416655;0.600685375
416670;0.571049614
416685;0.794626787
416700;0.796679293
416715;0.698304976
416730;0.530740935
416745;0.568383706
416760;0.551730687
416775;0.530540667
416790;0.515447993
416805;0.259580632
416820;0.038972822
416835;0.400210078
416850;0.782027186
416865;0.57423949
416880;0.055573359
416895;0.037375401
416910;0.034381921
416925;0.036160687
416940;0.050964069
416955;0.067573717
416970;0.073290759
416985;0.073311259
417000;0.069098601
417015;0.066864003
417030;0.070569955
417045;0.072000089
417060;0.059825104
417075;0.04683155
417090;0.039481841
417105;0.040923258
417120;0.035258775
417135;0.031714838
417150;0.032762767
417165;0.03623637
417180;0.036181563
417195;0.036421683
417210;0.036449317
417225;0.049386059
417240;0.107911814
417255;0.172087431
417270;0.291859067
417285;0.42212367
417300;0.408091631
417315;0.403219835
417330;0.399886631
417345;0.212738325
417360;0.172588313
417375;0.170431955
417390;0.155641271
417405;0.155564056
417420;0.176509806
417435;0.188875083
417450;0.182419039
417465;0.162103285
417480;0.116478195
417495;0.041883252
417510;0.015301888
417525;0.015707664
417540;0.021190369
417555;0.037579547
417570;0.038287931
417585;0.037954551
417600;0.037658213
417615;0.019756022
417630;0.015393224
417645;0.032539911
417660;0.033292204
417675;0.033603234
417690;0.033165907
417705;0.019447607
417720;0.015255036
417735;0.015231485
417750;0.015531951
417765;0.015320817
417780;0.015261266
417795;0.015034459
417810;0.015226149
417825;0.015259983
417840;0.015074836
417855;0.015173818
417870;0.015120237
417885;0.029981124
417900;0.036759376
417915;0.038742456
417930;0.037703916
417945;0.040130199
417960;0.06377361
417975;0.232454418
417990;0.60646064
418005;0.535718496
418020;0.079388952
418035;0.066886565
418050;0.05586108
418065;0.041907113
418080;0.042277341
418095;0.041337454
418110;0.04197746
418125;0.163324563
418140;0.5079544
418155;0.769981729
418170;0.207393848
418185;0.086163639
418200;0.06221018
418215;0.043785294
418230;0.044802938
418245;0.063778972
418260;0.071255585
418275;0.606369678
418290;0.695246899
418305;1.42745221
418320;1.298909675
418335;0.828219143
418350;0.56936674
418365;0.528677783
418380;0.50354287
418395;0.501391497
418410;0.123429138
418425;0.040172978
418440;0.474502584
418455;0.504977066
418470;0.48306514
418485;0.164976161
418500;0.015434362
418515;0.03153726
418530;0.086467275
418545;0.036554452
418560;0.037948436
418575;0.040882067
418590;0.045566049
418605;0.059541776
418620;0.0494455
418635;0.049267717
418650;0.049606656
418665;0.04735916
418680;0.106574449
418695;0.157923949
418710;0.162064114
418725;0.128851434
418740;0.106016079
418755;0.106003043
418770;0.112766859
418785;0.148327542
418800;0.339714186
418815;0.378995484
418830;0.375521746
418845;0.307016679
418860;0.126244721
418875;0.098240194
418890;0.086242168
418905;0.084493265
418920;0.076160284
418935;0.087317579
418950;0.094511197
418965;0.093720606
418980;0.092521007
418995;0.035519054
419010;0.021612571
419025;0.015332035
419040;0.015467759
419055;0.015193709
419070;0.015309416
419085;0.015395839
419100;0.036033501
419115;0.038923853
419130;0.038145268
419145;0.038835232
419160;0.023549672
419175;0.015744871
419190;0.025199575
419205;0.033007546
419220;0.032595267
419235;0.032839919
419250;0.032608798
419265;0.016469343
419280;0.015129776
419295;0.015202385
419310;0.015211593
419325;0.015418675
419340;0.015536379
419355;0.01499181
419370;0.015225464
419385;0.015333207
419400;0.01521732
419415;0.030398794
419430;0.036834478
419445;0.037121211
419460;0.028442528
419475;0.036079285
419490;0.483778788
419505;0.442504839
419520;0.394597551
419535;0.457856369
419550;0.579800018
419565;0.51137499
419580;0.131127331
419595;0.357872086
419610;0.23722861
419625;0.082141493
419640;0.24326685
419655;0.705319951
419670;0.402058712
419685;0.079204715
419700;0.101410618
419715;0.042345447
419730;0.01885506
419745;0.028705018
419760;0.043005476
419775;0.043202044
419790;0.04234363
419805;0.055369232
419820;0.048974892
419835;0.048196949
419850;0.417233785
419865;0.69886076
419880;1.23286719
419895;1.325696937
419910;0.851198699
419925;0.581203056
419940;0.487278386
419955;0.524290431
419970;0.102821618
419985;0.038483839
420000;0.059299119
420015;0.058508929
420030;0.040232497
420045;0.036362947
420060;0.035948059
420075;0.069341543
420090;0.260905712
420105;0.035201154
420120;0.105773032
420135;0.138962125
420150;0.154658254
420165;0.168981692
420180;0.17373561
420195;0.226013607
420210;0.215940358
420225;0.155774951
420240;0.220296959
420255;0.329181971
420270;0.217319995
420285;0.389728601
420300;0.38158344
420315;0.375817722
420330;0.350174239
420345;0.10113869
420360;0.09536289
420375;0.084786357
420390;0.085611583
420405;0.085981067
420420;0.021953294
420435;0.015271391
420450;0.014905727
420465;0.016423193
420480;0.032505913
420495;0.043924804
420510;0.055483347
420525;0.056771048
420540;0.042635672
420555;0.021971925
420570;0.016137532
420585;0.015716759
420600;0.01563915
420615;0.015537211
420630;0.015242256
420645;0.015373844
420660;0.015585131
420675;0.01521325
420690;0.015417727
420705;0.015245759
420720;0.015012446
420735;0.015133602
420750;0.01519171
420765;0.015299348
420780;0.02961484
420795;0.046049678
420810;0.05598101
420825;0.055467434
420840;0.045839133
420855;0.070101282
420870;0.464951414
420885;0.509073028
420900;0.337560126
420915;0.074525252
420930;0.055534681
420945;0.036258287
420960;0.037699632
420975;0.042218398
420990;0.061520155
421005;0.464198936
421020;0.479498166
421035;0.194219696
421050;0.114739549
421065;0.057273698
421080;0.060338854
421095;0.062680355
421110;0.051314838
421125;0.069575122
421140;0.071435741
421155;0.071103634
421170;0.053761285
421185;0.03679723
421200;0.032437819
421215;0.03270695
421230;0.032562039
421245;0.033766693
421260;0.034592749
421275;0.033566066
421290;0.034227446
421305;0.034532379
421320;0.033708927
421335;0.024316017
421350;0.032958999
421365;0.635580412
421380;0.704568374
421395;0.086154509
421410;0.069724191
421425;0.071226883
421440;0.071678273
421455;0.04916577
421470;0.03046327
421485;0.027906835
421500;0.022775374
421515;0.047807448
421530;0.047293697
421545;0.044739291
421560;0.06467853
421575;0.067405865
421590;0.131570535
421605;0.322084849
421620;0.318522089
421635;0.344524055
421650;0.374344466
421665;0.27572531
421680;0.10381553
421695;0.09906031
421710;0.120209785
421725;0.123116567
421740;0.117445674
421755;0.112232897
421770;0.085424755
421785;0.080914691
421800;0.080537381
421815;0.080434913
421830;0.080712191
421845;0.080633259
421860;0.080292466
421875;0.07992736
421890;0.069221685
421905;0.06595583
421920;0.067390821
421935;0.06702544
421950;0.066705404
421965;0.085395418
421980;0.090421853
421995;0.0896139
422010;0.095223432
422025;0.060019385
422040;0.033019038
422055;0.03350374
422070;0.029185045
422085;0.015337578
422100;0.016116754
422115;0.016147645
422130;0.016320772
422145;0.016150219
422160;0.016042805
422175;0.015553461
422190;0.015482932
422205;0.015582296
422220;0.015252967
422235;0.01553972
422250;0.028561575
422265;0.036591487
422280;0.039305054
422295;0.055000854
422310;0.082391449
422325;0.076448249
422340;0.081898923
422355;0.073748649
422370;0.069708503
422385;0.031780327
422400;0.481668184
422415;0.454381658
422430;0.508713179
422445;0.433618021
422460;0.313472682
422475;0.277477529
422490;0.119954096
422505;0.034401594
422520;0.182609192
422535;0.529351415
422550;0.0742113
422565;0.087196843
422580;0.061173117
422595;0.05953583
422610;0.064196245
422625;0.075570669
422640;0.061781309
422655;0.05287772
422670;0.040438862
422685;0.56101908
422700;0.854771812
422715;1.397597138
422730;1.337730869
422745;0.668733564
422760;0.566450729
422775;0.548306008
422790;0.538203255
422805;0.071725352
422820;0.037017548
422835;0.314307731
422850;0.517464978
422865;0.543041145
422880;0.540360913
422895;0.484513516
422910;0.071655677
422925;0.061448014
422940;0.055521402
422955;0.047036393
422970;0.051924221
422985;0.066639575
423000;0.141203952
423015;0.133975325
423030;0.341608208
423045;0.4034148
423060;0.443807856
423075;0.45493227
423090;0.371336199
423105;0.177120694
423120;0.174413332
423135;0.172345252
423150;0.121564713
423165;0.120009803
423180;0.111219109
423195;0.057930681
423210;0.058282268
423225;0.059737418
423240;0.05697031
423255;0.021951718
423270;0.015255396
423285;0.015372477
423300;0.015297978
423315;0.015297255
423330;0.015190964
423345;0.01530032
423360;0.015102819
423375;0.015424422
423390;0.015359234
423405;0.015393434
423420;0.015011297
423435;0.02304875
423450;0.032390485
423465;0.032704069
423480;0.041898152
423495;0.041873462
423510;0.03841727
423525;0.038337297
423540;0.027664633
423555;0.01571393
423570;0.01536093
423585;0.015341159
423600;0.015218288
423615;0.015500627
423630;0.015296247
423645;0.015218826
423660;0.015291588
423675;0.015455514
423690;0.015461075
423705;0.01636616
423720;0.058884686
423735;0.426455413
423750;0.522885976
423765;0.305458009
423780;0.264046789
423795;0.321148946
423810;0.103845027
423825;0.420886005
423840;0.473844102
423855;0.408405662
423870;0.439709476
423885;0.090941576
423900;0.190191805
423915;0.608970655
423930;0.367640424
423945;0.110119116
423960;0.294652729
423975;0.363753688
423990;0.08756563
424005;0.093984767
424020;0.065563515
424035;0.062448829
424050;0.070533024
424065;0.431906057
424080;0.713597621
424095;1.108600186
424110;1.282041787
424125;0.93153067
424140;0.513305332
424155;0.546377622
424170;0.542018231
424185;0.396875694
424200;0.05126282
424215;0.169664033
424230;0.531693132
424245;0.239245362
424260;0.0738557
424275;0.09999908
424290;0.058377066
424305;0.071255747
424320;0.056185594
424335;0.05135124
424350;0.035954725
424365;0.040971968
424380;0.058485978
424395;0.056480077
424410;0.058220378
424425;0.084075601
424440;0.151165684
424455;0.303050523
424470;0.386587766
424485;0.385595272
424500;0.383292005
424515;0.319556565
424530;0.130552534
424545;0.137554022
424560;0.148729776
424575;0.146250351
424590;0.158508806
424605;0.387191457
424620;0.713956273
424635;0.69104788
424650;0.58727105
424665;0.57297292
424680;0.555580317
424695;0.552351896
424710;0.57015728
424725;0.599613746
424740;0.453982828
424755;0.030301322
424770;0.031433363
424785;0.025781059
424800;0.015348939
424815;0.015293134
424830;0.016051931
424845;0.015824618
424860;0.015844508
424875;0.016225564
424890;0.015829669
424905;0.020338019
424920;0.032892566
424935;0.032991878
424950;0.032916132
424965;0.024158183
424980;0.028849388
424995;0.037416373
425010;0.039324134
425025;0.030553895
425040;0.015158446
425055;0.015265052
425070;0.015502697
425085;0.015208796
425100;0.01522339
425115;0.015400613
425130;0.01521517
425145;0.014973877
425160;0.014932816
425175;0.015143142
425190;0.072472411
425205;0.615373914
425220;0.534971103
425235;0.675413464
425250;0.572112694
425265;0.233432188
425280;0.056119826
425295;0.637220544
425310;0.479310284
425325;0.111608406
425340;0.0531295
425355;0.065786936
425370;0.288036131
425385;0.149410924
425400;0.100518869
425415;0.557855713
425430;0.504381201
425445;0.494983305
425460;0.512542977
425475;0.842245129
425490;0.807405523
425505;0.656171086
425520;0.12508987
425535;0.130572899
425550;0.103499412
425565;0.118738585
425580;0.09845543
425595;0.066310907
425610;0.042794874
425625;0.037353981
425640;0.021293995
425655;0.019808876
425670;0.030174541
425685;0.030283662
425700;0.030635887
425715;0.035956245
425730;0.036707979
425745;0.037303479
425760;0.041776041
425775;0.055784275
425790;0.049037649
425805;0.037635759
425820;0.046036205
425835;0.065199869
425850;0.054773208
425865;0.073812377
425880;0.158168719
425895;0.15346132
425910;0.148802001
425925;0.143582658
425940;0.151384297
425955;0.158318898
425970;0.249764418
425985;0.389052379
426000;0.381429442
426015;0.371055227
426030;0.370660086
426045;0.133194211
426060;0.10020495
426075;0.089551537
426090;0.081645404
426105;0.083761878
426120;0.148612633
426135;0.145743207
426150;0.10612748
426165;0.15423135
426180;0.245161784
426195;0.069012853
426210;0.035455056
426225;0.015261078
426240;0.015318225
426255;0.015059522
426270;0.015523093
426285;0.015261749
426300;0.015587804
426315;0.015231029
426330;0.015285721
426345;0.015382914
426360;0.015958946
426375;0.034070632
426390;0.038788074
426405;0.03844576
426420;0.038074768
426435;0.020431708
426450;0.023449556
426465;0.033179158
426480;0.032964868
426495;0.032313783
426510;0.025697796
426525;0.015267057
426540;0.014912413
426555;0.01545453
426570;0.014939738
426585;0.014911007
426600;0.015219869
426615;0.015062201
426630;0.385128454
426645;0.521369714
426660;0.512579287
426675;0.119589316
426690;0.078448987
426705;0.30628241
426720;0.537298013
426735;0.406236238
426750;0.170906223
426765;0.089694113
426780;0.078478844
426795;0.078103031
426810;0.089035024
426825;0.20737311
426840;0.071588645
426855;0.584784412
426870;0.424607265
426885;0.489692383
426900;0.281098813
426915;0.44056474
426930;0.638992938
426945;0.131508402
426960;0.133027713
426975;0.144535478
426990;0.89011615
427005;0.816055103
427020;0.432386237
427035;0.098461088
427050;0.072883928
427065;0.05078097
427080;0.051330549
427095;0.291770554
427110;0.662783589
427125;0.666972283
427140;0.632659675
427155;0.521015958
427170;0.558442799
427185;0.520172636
427200;0.51396359
427215;0.464002483
427230;0.177761729
427245;0.044542474
427260;0.055632712
427275;0.055836189
427290;0.054687003
427305;0.096148433
427320;0.177928337
427335;0.193614902
427350;0.19140962
427365;0.20362231
427380;0.360988383
427395;0.3926579
427410;0.375611577
427425;0.128640902
427440;0.132246256
427455;0.154871671
427470;0.13446622
427485;0.133728362
427500;0.128850122
427515;0.11799099
427530;0.117211465
427545;0.11714724
