Time,sFH_FMU_UFH.mFlow_DHW,sFH_FMU_UFH.TDem_DHW
8890200,297.15,0.046666667
8891100,283.15,0
8892000,283.15,0
8892900,283.15,0
8893800,283.15,0
8894700,283.15,0
8895600,283.15,0
8896500,283.15,0
8897400,283.15,0
8898300,283.15,0
8899200,283.15,0
8900100,283.15,0
8901000,283.15,0
8901900,283.15,0
8902800,283.15,0
8903700,283.15,0
8904600,283.15,0
8905500,283.15,0
8906400,283.15,0
8907300,283.15,0
8908200,283.15,0
8909100,283.15,0
8910000,283.15,0
8910900,283.15,0
8911800,283.15,0
8912700,283.15,0
8913600,283.15,0
8914500,283.15,0
8915400,283.15,0
8916300,283.15,0
8917200,283.15,0
8918100,283.15,0
8919000,283.15,0
8919900,283.15,0
8920800,283.15,0
8921700,283.15,0
8922600,283.15,0
8923500,283.15,0
8924400,300.15,0.056666667
8925300,283.15,0
8926200,286.15,0.01
8927100,283.15,0
8928000,286.15,0.01
8928900,286.15,0.01
8929800,286.15,0.01
8930700,286.15,0.01
8931600,286.15,0.01
8932500,283.15,0
8933400,286.15,0.01
8934300,283.15,0
8935200,283.15,0
8936100,283.15,0
8937000,285.15,0.003333333
8937900,283.15,0
8938800,283.15,0
8939700,283.15,0
8940600,286.15,0.01
8941500,328.15,0.01
8942400,312.15,0
8943300,328.15,0
8944200,283.15,0
8945100,289.15,0.008888889
8946000,283.15,0
8946900,283.15,0
8947800,283.15,0
8948700,283.15,0
8949600,283.15,0
8950500,283.15,0
8951400,286.15,0.01
8952300,283.15,0
8953200,283.15,0
8954100,283.15,0
8955000,286.15,0.01
8955900,283.15,0
8956800,283.15,0
8957700,283.15,0
8958600,286.15,0.01
8959500,283.15,0
8960400,283.15,0
8961300,283.15,0
8962200,283.15,0
8963100,283.15,0
8964000,286.15,0.01
8964900,285.15,0.003333333
8965800,285.15,0.003333333
8966700,283.15,0
8967600,286.15,0.01
8968500,283.15,0
8969400,283.15,0
8970300,283.15,0
8971200,283.15,0
8972100,283.15,0
8973000,328.15,0.017777779
8973900,283.15,0
8974800,283.15,0
8975700,286.15,0.01
8976600,297.15,0.046666667
8977500,283.15,0
8978400,283.15,0
8979300,283.15,0
8980200,283.15,0
8981100,283.15,0
8982000,283.15,0
8982900,283.15,0
8983800,283.15,0
8984700,283.15,0
8985600,283.15,0
8986500,283.15,0
8987400,283.15,0
8988300,283.15,0
8989200,283.15,0
8990100,283.15,0
8991000,283.15,0
8991900,283.15,0
8992800,283.15,0
8993700,283.15,0
8994600,283.15,0
8995500,283.15,0
8996400,283.15,0
8997300,283.15,0
8998200,283.15,0
8999100,283.15,0
9000000,283.15,0
9000900,283.15,0
9001800,283.15,0
9002700,283.15,0
9003600,283.15,0
9004500,283.15,0
9005400,283.15,0
9006300,283.15,0
9007200,283.15,0
9008100,283.15,0
9009000,283.15,0
9009900,283.15,0
9010800,300.15,0.056666667
9011700,283.15,0
9012600,286.15,0.01
9013500,283.15,0
9014400,286.15,0.01
9015300,286.15,0.01
9016200,286.15,0.01
9017100,286.15,0.01
9018000,286.15,0.01
9018900,283.15,0
9019800,286.15,0.01
9020700,283.15,0
9021600,283.15,0
9022500,283.15,0
9023400,285.15,0.003333333
9024300,283.15,0
9025200,283.15,0
9026100,283.15,0
9027000,286.15,0.01
9027900,286.15,0.01
9028800,283.15,0
9029700,283.15,0
9030600,283.15,0
9031500,328.15,0.008888889
9032400,283.15,0
9033300,283.15,0
9034200,283.15,0
9035100,283.15,0
9036000,283.15,0
9036900,283.15,0
9037800,286.15,0.01
9038700,283.15,0
9039600,283.15,0
9040500,283.15,0
9041400,286.15,0.01
9042300,283.15,0
9043200,283.15,0
9044100,283.15,0
9045000,286.15,0.01
9045900,283.15,0
9046800,283.15,0
9047700,283.15,0
9048600,283.15,0
9049500,283.15,0
9050400,295,0.01
9051300,285.15,0.003333333
9052200,285.15,0.003333333
9053100,283.15,0
9054000,286.15,0.01
9054900,283.15,0
9055800,283.15,0
9056700,283.15,0
9057600,283.15,0
9058500,283.15,0
9059400,295.15,0.017777779
9060300,283.15,0
9061200,283.15,0
9062100,286.15,0.01
9063000,297.15,0.046666667
9063900,283.15,0
9064800,283.15,0
9065700,283.15,0
9066600,283.15,0
9067500,283.15,0
9068400,283.15,0
9069300,283.15,0
9070200,283.15,0
9071100,283.15,0
9072000,283.15,0
9072900,283.15,0
9073800,283.15,0
9074700,283.15,0
9075600,283.15,0
9076500,283.15,0
9077400,283.15,0
9078300,283.15,0
9079200,283.15,0
9080100,283.15,0
9081000,283.15,0
9081900,283.15,0
9082800,283.15,0
9083700,283.15,0
9084600,283.15,0
9085500,283.15,0
9086400,283.15,0
9087300,283.15,0
9088200,283.15,0
9089100,283.15,0
9090000,283.15,0
9090900,283.15,0
9091800,283.15,0
9092700,283.15,0
9093600,283.15,0
9094500,283.15,0
9095400,283.15,0
9096300,283.15,0
9097200,328.15,0.056666667
9098100,283.15,0
9099000,286.15,0.01
9099900,283.15,0
9100800,286.15,0.01
9101700,286.15,0.01
9102600,286.15,0.01
9103500,286.15,0.01
9104400,286.15,0.01
9105300,283.15,0
9106200,286.15,0.01
9107100,283.15,0
9108000,283.15,0
9108900,283.15,0
9109800,285.15,0.003333333
9110700,283.15,0
9111600,283.15,0
9112500,283.15,0
9113400,286.15,0.01
9114300,286.15,0.01
9115200,283.15,0
9116100,283.15,0
9117000,283.15,0
9117900,289.15,0.008888889
9118800,283.15,0
9119700,283.15,0
9120600,283.15,0
9121500,283.15,0
9122400,283.15,0
9123300,283.15,0
9124200,286.15,0.01
9125100,283.15,0
9126000,283.15,0
9126900,283.15,0
9127800,286.15,0.01
9128700,283.15,0
9129600,283.15,0
9130500,283.15,0
9131400,286.15,0.01
9132300,283.15,0
9133200,283.15,0
9134100,283.15,0
9135000,283.15,0
9135900,283.15,0
9136800,292,0.01
9137700,285.15,0.003333333
9138600,285.15,0.003333333
9139500,283.15,0
9140400,286.15,0.01
9141300,283.15,0
9142200,283.15,0
9143100,283.15,0
9144000,283.15,0
9144900,283.15,0
9145800,295.15,0.017777779
9146700,283.15,0
9147600,283.15,0
9148500,286.15,0.01
9149400,297.15,0.046666667
9150300,283.15,0
9151200,283.15,0
9152100,283.15,0
9153000,283.15,0
9153900,283.15,0
9154800,283.15,0
9155700,283.15,0
9156600,283.15,0
9157500,283.15,0
9158400,283.15,0
9159300,283.15,0
9160200,283.15,0
9161100,283.15,0
9162000,283.15,0
9162900,283.15,0
9163800,283.15,0
9164700,283.15,0
9165600,283.15,0
9166500,283.15,0
9167400,283.15,0
9168300,283.15,0
9169200,283.15,0
9170100,283.15,0
9171000,283.15,0
9171900,283.15,0
9172800,283.15,0
9173700,283.15,0
9174600,283.15,0
9175500,283.15,0
9176400,283.15,0
9177300,283.15,0
9178200,283.15,0
9179100,283.15,0
9180000,283.15,0
9180900,283.15,0
9181800,283.15,0
9182700,283.15,0
9183600,300.15,0.056666667
9184500,283.15,0
9185400,286.15,0.01
9186300,283.15,0
9187200,286.15,0.01
9188100,286.15,0.01
9189000,286.15,0.01
9189900,286.15,0.01
9190800,286.15,0.01
9191700,283.15,0
9192600,286.15,0.01
9193500,283.15,0
9194400,283.15,0
9195300,283.15,0
9196200,285.15,0.003333333
9197100,283.15,0
9198000,283.15,0
9198900,283.15,0
9199800,286.15,0.01
9200700,286.15,0.01
9201600,283.15,0
9202500,283.15,0
9203400,283.15,0
9204300,289.15,0.008888889
9205200,283.15,0
9206100,283.15,0
9207000,283.15,0
9207900,283.15,0
9208800,283.15,0
9209700,283.15,0
9210600,305,0.01
9211500,283.15,0
9212400,283.15,0
9213300,283.15,0
9214200,286.15,0.01
9215100,283.15,0
9216000,283.15,0
9216900,283.15,0
9217800,286.15,0.01
9218700,283.15,0
9219600,283.15,0
9220500,283.15,0
9221400,283.15,0
9222300,283.15,0
9223200,286.15,0.01
9224100,285.15,0.003333333
9225000,285.15,0.003333333
9225900,283.15,0
9226800,286.15,0.01
9227700,283.15,0
9228600,283.15,0
9229500,283.15,0
9230400,283.15,0
9231300,283.15,0
9232200,295.15,0.017777779
9233100,283.15,0
9234000,283.15,0
9234900,286.15,0.01
9235800,328.15,0.046666667
9236700,283.15,0
9237600,283.15,0
9238500,283.15,0
9239400,283.15,0
9240300,283.15,0
9241200,283.15,0
9242100,283.15,0
9243000,283.15,0
9243900,283.15,0
9244800,283.15,0
9245700,283.15,0
9246600,283.15,0
9247500,283.15,0
9248400,283.15,0
9249300,283.15,0
9250200,283.15,0
9251100,283.15,0
9252000,283.15,0
9252900,283.15,0
9253800,283.15,0
9254700,283.15,0
9255600,283.15,0
9256500,283.15,0
9257400,283.15,0
9258300,283.15,0
9259200,283.15,0
9260100,283.15,0
9261000,283.15,0
9261900,283.15,0
9262800,283.15,0
9263700,283.15,0
9264600,283.15,0
9265500,283.15,0
9266400,283.15,0
9267300,283.15,0
9268200,283.15,0
9269100,283.15,0
9270000,300.15,0.056666667
9270900,283.15,0
9271800,286.15,0.01
9272700,283.15,0
9273600,286.15,0.01
9274500,286.15,0.01
9275400,286.15,0.01
9276300,286.15,0.01
9277200,286.15,0.01
9278100,283.15,0
9279000,286.15,0.01
9279900,283.15,0
9280800,283.15,0
9281700,283.15,0
9282600,285.15,0.003333333
9283500,283.15,0
9284400,283.15,0
9285300,283.15,0
9286200,286.15,0.01
9287100,286.15,0.01
9288000,283.15,0
9288900,283.15,0
9289800,283.15,0
9290700,328.15,0.008888889
9291600,283.15,0
9292500,283.15,0
9293400,283.15,0
9294300,283.15,0
9295200,283.15,0
9296100,283.15,0
9297000,286.15,0.01
9297900,283.15,0
9298800,283.15,0
9299700,283.15,0
9300600,286.15,0.01
9301500,283.15,0
9302400,283.15,0
9303300,283.15,0
9304200,286.15,0.01
9305100,283.15,0
9306000,283.15,0
9306900,283.15,0
9307800,283.15,0
9308700,283.15,0
9309600,286.15,0.01
9310500,285.15,0.003333333
9311400,318.15,0.003333333
9312300,283.15,0
9313200,286.15,0.01
9314100,283.15,0
9315000,283.15,0
9315900,283.15,0
9316800,283.15,0
9317700,283.15,0
9318600,328.15,0.017777779
9319500,283.15,0
9320400,283.15,0
9321300,286.15,0.01
9322200,297.15,0.046666667
9323100,283.15,0
9324000,283.15,0
9324900,283.15,0
9325800,283.15,0
9326700,283.15,0
9327600,283.15,0
9328500,283.15,0
9329400,283.15,0
9330300,283.15,0
9331200,283.15,0
9332100,283.15,0
9333000,283.15,0
9333900,283.15,0
9334800,283.15,0
9335700,283.15,0
9336600,283.15,0
9337500,283.15,0
9338400,283.15,0
9339300,283.15,0
9340200,283.15,0
9341100,283.15,0
9342000,283.15,0
9342900,283.15,0
9343800,283.15,0
9344700,283.15,0
9345600,283.15,0
9346500,283.15,0
9347400,283.15,0
9348300,283.15,0
9349200,283.15,0
9350100,283.15,0
9351000,283.15,0
9351900,283.15,0
9352800,283.15,0
9353700,283.15,0
9354600,283.15,0
9355500,283.15,0
9356400,300.15,0.056666667
9357300,283.15,0
9358200,286.15,0.01
9359100,283.15,0
9360000,286.15,0.01
9360900,286.15,0.01
9361800,286.15,0.01
9362700,286.15,0.01
9363600,286.15,0.01
9364500,283.15,0
9365400,286.15,0.01
9366300,283.15,0
9367200,283.15,0
9368100,283.15,0
9369000,285.15,0.003333333
9369900,283.15,0
9370800,283.15,0
9371700,283.15,0
9372600,286.15,0.01
9373500,286.15,0.01
9374400,283.15,0
9375300,283.15,0
9376200,283.15,0
9377100,289.15,0.008888889
9378000,283.15,0
9378900,283.15,0
9379800,283.15,0
9380700,283.15,0
9381600,283.15,0
9382500,283.15,0
9383400,286.15,0.01
9384300,283.15,0
9385200,283.15,0
9386100,283.15,0
9387000,286.15,0.01
9387900,283.15,0
9388800,283.15,0
9389700,283.15,0
9390600,286.15,0.01
9391500,283.15,0
9392400,283.15,0
9393300,283.15,0
9394200,283.15,0
9395100,283.15,0
9396000,286.15,0.01
9396900,285.15,0.003333333
9397800,285.15,0.003333333
9398700,283.15,0
9399600,286.15,0.01
9400500,283.15,0
9401400,283.15,0
9402300,283.15,0
9403200,283.15,0
9404100,283.15,0
9405000,295.15,0.017777779
9405900,283.15,0
9406800,283.15,0
9407700,286.15,0.01
9408600,297.15,0.046666667
9409500,283.15,0
9410400,283.15,0
9411300,283.15,0
9412200,283.15,0
9413100,283.15,0
9414000,283.15,0
9414900,283.15,0
9415800,283.15,0
9416700,283.15,0
9417600,283.15,0
9418500,283.15,0
9419400,283.15,0
9420300,283.15,0
9421200,283.15,0
9422100,283.15,0
9423000,283.15,0
9423900,283.15,0
9424800,283.15,0
9425700,283.15,0
9426600,283.15,0
9427500,283.15,0
9428400,283.15,0
9429300,283.15,0
9430200,283.15,0
9431100,283.15,0
9432000,283.15,0
9432900,283.15,0
9433800,283.15,0
9434700,283.15,0
9435600,283.15,0
9436500,283.15,0
9437400,283.15,0
9438300,283.15,0
9439200,283.15,0
9440100,283.15,0
9441000,283.15,0
9441900,283.15,0
9442800,300.15,0.056666667
9443700,283.15,0
9444600,286.15,0.01
9445500,283.15,0
9446400,286.15,0.01
9447300,286.15,0.01
9448200,286.15,0.01
9449100,286.15,0.01
9450000,286.15,0.01
9450900,283.15,0
9451800,286.15,0.01
9452700,283.15,0
9453600,283.15,0
9454500,283.15,0
9455400,285.15,0.003333333
9456300,283.15,0
9457200,283.15,0
9458100,283.15,0
9459000,286.15,0.01
9459900,328.15,0.01
9460800,283.15,0
9461700,283.15,0
9462600,283.15,0
9463500,289.15,0.008888889
9464400,283.15,0
9465300,283.15,0
9466200,283.15,0
9467100,283.15,0
9468000,283.15,0
9468900,283.15,0
9469800,286.15,0.01
9470700,283.15,0
9471600,283.15,0
9472500,283.15,0
9473400,286.15,0.01
9474300,283.15,0
9475200,283.15,0
9476100,283.15,0
9477000,286.15,0.01
9477900,283.15,0
9478800,283.15,0
9479700,283.15,0
9480600,283.15,0
9481500,283.15,0
9482400,286.15,0.01
9483300,285.15,0.003333333
9484200,285.15,0.003333333
9485100,283.15,0
9486000,286.15,0.01
9486900,283.15,0
9487800,283.15,0
9488700,283.15,0
9489600,283.15,0
9490500,283.15,0
9491400,295.15,0.017777779
9492300,283.15,0
9493200,283.15,0
9494100,286.15,0.01
9495000,297.15,0.046666667
9495900,283.15,0
9496800,283.15,0
9497700,283.15,0
9498600,283.15,0
9499500,283.15,0
9500400,283.15,0
9501300,283.15,0
9502200,283.15,0
9503100,283.15,0
9504000,283.15,0
9504900,283.15,0
9505800,283.15,0
9506700,283.15,0
9507600,283.15,0
9508500,283.15,0
9509400,283.15,0
9510300,283.15,0
9511200,283.15,0
9512100,283.15,0
9513000,283.15,0
9513900,283.15,0
9514800,283.15,0
9515700,283.15,0
9516600,283.15,0
9517500,283.15,0
9518400,283.15,0
9519300,283.15,0
9520200,283.15,0
9521100,283.15,0
9522000,283.15,0
9522900,283.15,0
9523800,283.15,0
9524700,283.15,0
9525600,283.15,0
9526500,283.15,0
9527400,283.15,0
9528300,283.15,0
9529200,300.15,0.056666667
9530100,283.15,0
9531000,286.15,0.01
9531900,283.15,0
9532800,286.15,0.01
9533700,286.15,0.01
9534600,286.15,0.01
9535500,286.15,0.01
9536400,286.15,0.01
9537300,283.15,0
9538200,286.15,0.01
9539100,283.15,0
9540000,283.15,0
9540900,283.15,0
9541800,285.15,0.003333333
9542700,283.15,0
9543600,283.15,0
9544500,283.15,0
9545400,286.15,0.01
9546300,328.15,0.01
9547200,312.15,0
9548100,328.15,0
9549000,283.15,0
9549900,289.15,0.008888889
9550800,283.15,0
9551700,283.15,0
9552600,283.15,0
9553500,283.15,0
9554400,283.15,0
9555300,283.15,0
9556200,286.15,0.01
9557100,283.15,0
9558000,283.15,0
9558900,283.15,0
9559800,286.15,0.01
9560700,283.15,0
9561600,283.15,0
9562500,283.15,0
9563400,286.15,0.01
9564300,283.15,0
9565200,283.15,0
9566100,283.15,0
9567000,283.15,0
9567900,283.15,0
9568800,286.15,0.01
9569700,285.15,0.003333333
9570600,285.15,0.003333333
9571500,283.15,0
9572400,286.15,0.01
9573300,283.15,0
9574200,283.15,0
9575100,283.15,0
9576000,283.15,0
9576900,283.15,0
9577800,328.15,0.017777779
9578700,283.15,0
9579600,283.15,0
9580500,286.15,0.01
9581400,297.15,0.046666667
9582300,283.15,0
9583200,283.15,0
9584100,283.15,0
9585000,283.15,0
9585900,283.15,0
9586800,283.15,0
9587700,283.15,0
9588600,283.15,0
9589500,283.15,0
9590400,283.15,0
9591300,283.15,0
9592200,283.15,0
9593100,283.15,0
9594000,283.15,0
9594900,283.15,0
9595800,283.15,0
9596700,283.15,0
9597600,283.15,0
9598500,283.15,0
9599400,283.15,0
9600300,283.15,0
9601200,283.15,0
9602100,283.15,0
9603000,283.15,0
9603900,283.15,0
9604800,283.15,0
9605700,283.15,0
9606600,283.15,0
9607500,283.15,0
9608400,283.15,0
9609300,283.15,0
9610200,283.15,0
9611100,283.15,0
9612000,283.15,0
9612900,283.15,0
9613800,283.15,0
9614700,283.15,0
9615600,300.15,0.056666667
9616500,283.15,0
9617400,286.15,0.01
9618300,283.15,0
9619200,286.15,0.01
9620100,286.15,0.01
9621000,286.15,0.01
9621900,286.15,0.01
9622800,286.15,0.01
9623700,283.15,0
9624600,286.15,0.01
9625500,283.15,0
9626400,283.15,0
9627300,283.15,0
9628200,285.15,0.003333333
9629100,283.15,0
9630000,283.15,0
9630900,283.15,0
9631800,286.15,0.01
9632700,286.15,0.01
9633600,283.15,0
9634500,283.15,0
9635400,283.15,0
9636300,328.15,0.008888889
9637200,283.15,0
9638100,283.15,0
9639000,283.15,0
9639900,283.15,0
9640800,283.15,0
9641700,283.15,0
9642600,286.15,0.01
9643500,283.15,0
9644400,283.15,0
9645300,283.15,0
9646200,286.15,0.01
9647100,283.15,0
9648000,283.15,0
9648900,283.15,0
9649800,286.15,0.01
9650700,283.15,0
9651600,283.15,0
9652500,283.15,0
9653400,283.15,0
9654300,283.15,0
9655200,295,0.01
9656100,285.15,0.003333333
9657000,285.15,0.003333333
9657900,283.15,0
9658800,286.15,0.01
9659700,283.15,0
9660600,283.15,0
9661500,283.15,0
9662400,283.15,0
9663300,283.15,0
9664200,295.15,0.017777779
9665100,283.15,0
9666000,283.15,0
9666900,286.15,0.01
9667800,297.15,0.046666667
9668700,283.15,0
9669600,283.15,0
9670500,283.15,0
9671400,283.15,0
9672300,283.15,0
9673200,283.15,0
9674100,283.15,0
9675000,283.15,0
9675900,283.15,0
9676800,283.15,0
9677700,283.15,0
9678600,283.15,0
9679500,283.15,0
9680400,283.15,0
9681300,283.15,0
9682200,283.15,0
9683100,283.15,0
9684000,283.15,0
9684900,283.15,0
9685800,283.15,0
9686700,283.15,0
9687600,283.15,0
9688500,283.15,0
9689400,283.15,0
9690300,283.15,0
9691200,283.15,0
9692100,283.15,0
9693000,283.15,0
9693900,283.15,0
9694800,283.15,0
9695700,283.15,0
9696600,283.15,0
9697500,283.15,0
9698400,283.15,0
9699300,283.15,0
9700200,283.15,0
9701100,283.15,0
9702000,328.15,0.056666667
9702900,283.15,0
9703800,286.15,0.01
9704700,283.15,0
9705600,286.15,0.01
9706500,286.15,0.01
9707400,286.15,0.01
9708300,286.15,0.01
9709200,286.15,0.01
9710100,283.15,0
9711000,286.15,0.01
9711900,283.15,0
9712800,283.15,0
9713700,283.15,0
9714600,285.15,0.003333333
9715500,283.15,0
9716400,283.15,0
9717300,283.15,0
9718200,286.15,0.01
9719100,286.15,0.01
9720000,283.15,0
9720900,283.15,0
9721800,283.15,0
9722700,289.15,0.008888889
9723600,283.15,0
9724500,283.15,0
9725400,283.15,0
9726300,283.15,0
9727200,283.15,0
9728100,283.15,0
9729000,286.15,0.01
9729900,283.15,0
9730800,283.15,0
9731700,283.15,0
9732600,286.15,0.01
9733500,283.15,0
9734400,283.15,0
9735300,283.15,0
9736200,286.15,0.01
9737100,283.15,0
9738000,283.15,0
9738900,283.15,0
9739800,283.15,0
9740700,283.15,0
9741600,292,0.01
9742500,285.15,0.003333333
9743400,285.15,0.003333333
9744300,283.15,0
9745200,286.15,0.01
9746100,283.15,0
9747000,283.15,0
9747900,283.15,0
9748800,283.15,0
9749700,283.15,0
9750600,295.15,0.017777779
9751500,283.15,0
9752400,283.15,0
9753300,286.15,0.01
9754200,297.15,0.046666667
9755100,283.15,0
9756000,283.15,0
9756900,283.15,0
9757800,283.15,0
9758700,283.15,0
9759600,283.15,0
9760500,283.15,0
9761400,283.15,0
9762300,283.15,0
9763200,283.15,0
9764100,283.15,0
9765000,283.15,0
9765900,283.15,0
9766800,283.15,0
9767700,283.15,0
9768600,283.15,0
9769500,283.15,0
9770400,283.15,0
9771300,283.15,0
9772200,283.15,0
9773100,283.15,0
9774000,283.15,0
9774900,283.15,0
9775800,283.15,0
9776700,283.15,0
9777600,283.15,0
9778500,283.15,0
9779400,283.15,0
9780300,283.15,0
9781200,283.15,0
9782100,283.15,0
9783000,283.15,0
9783900,283.15,0
9784800,283.15,0
9785700,283.15,0
9786600,283.15,0
9787500,283.15,0
9788400,300.15,0.056666667
9789300,283.15,0
9790200,286.15,0.01
9791100,283.15,0
9792000,286.15,0.01
9792900,286.15,0.01
9793800,286.15,0.01
9794700,286.15,0.01
9795600,286.15,0.01
9796500,283.15,0
9797400,286.15,0.01
9798300,283.15,0
9799200,283.15,0
9800100,283.15,0
9801000,285.15,0.003333333
9801900,283.15,0
9802800,283.15,0
9803700,283.15,0
9804600,286.15,0.01
9805500,286.15,0.01
9806400,283.15,0
9807300,283.15,0
9808200,283.15,0
9809100,289.15,0.008888889
9810000,283.15,0
9810900,283.15,0
9811800,283.15,0
9812700,283.15,0
9813600,283.15,0
9814500,283.15,0
9815400,305,0.01
9816300,283.15,0
9817200,283.15,0
9818100,283.15,0
9819000,286.15,0.01
9819900,283.15,0
9820800,283.15,0
9821700,283.15,0
9822600,286.15,0.01
9823500,283.15,0
9824400,283.15,0
9825300,283.15,0
9826200,283.15,0
9827100,283.15,0
9828000,286.15,0.01
9828900,285.15,0.003333333
9829800,285.15,0.003333333
9830700,283.15,0
9831600,286.15,0.01
9832500,283.15,0
9833400,283.15,0
9834300,283.15,0
9835200,283.15,0
9836100,283.15,0
9837000,295.15,0.017777779
9837900,283.15,0
9838800,283.15,0
9839700,286.15,0.01
9840600,328.15,0.046666667
9841500,283.15,0
9842400,283.15,0
9843300,283.15,0
9844200,283.15,0
9845100,283.15,0
9846000,283.15,0
9846900,283.15,0
9847800,283.15,0
9848700,283.15,0
9849600,283.15,0
9850500,283.15,0
9851400,283.15,0
9852300,283.15,0
9853200,283.15,0
9854100,283.15,0
9855000,283.15,0
9855900,283.15,0
9856800,283.15,0
9857700,283.15,0
9858600,283.15,0
9859500,283.15,0
9860400,283.15,0
9861300,283.15,0
9862200,283.15,0
9863100,283.15,0
9864000,283.15,0
9864900,283.15,0
9865800,283.15,0
9866700,283.15,0
9867600,283.15,0
9868500,283.15,0
9869400,283.15,0
9870300,283.15,0
9871200,283.15,0
9872100,283.15,0
9873000,283.15,0
9873900,283.15,0
9874800,300.15,0.056666667
9875700,283.15,0
9876600,286.15,0.01
9877500,283.15,0
9878400,286.15,0.01
9879300,286.15,0.01
9880200,286.15,0.01
9881100,286.15,0.01
9882000,286.15,0.01
9882900,283.15,0
9883800,286.15,0.01
9884700,283.15,0
9885600,283.15,0
9886500,283.15,0
9887400,285.15,0.003333333
9888300,283.15,0
9889200,283.15,0
9890100,283.15,0
9891000,286.15,0.01
9891900,286.15,0.01
9892800,283.15,0
9893700,283.15,0
9894600,283.15,0
9895500,328.15,0.008888889
9896400,283.15,0
9897300,283.15,0
9898200,283.15,0
9899100,283.15,0
9900000,283.15,0
9900900,283.15,0
9901800,286.15,0.01
9902700,283.15,0
9903600,283.15,0
9904500,283.15,0
9905400,286.15,0.01
9906300,283.15,0
9907200,283.15,0
9908100,283.15,0
9909000,286.15,0.01
9909900,283.15,0
9910800,283.15,0
9911700,283.15,0
9912600,283.15,0
9913500,283.15,0
9914400,286.15,0.01
9915300,285.15,0.003333333
9916200,318.15,0.003333333
9917100,283.15,0
9918000,286.15,0.01
9918900,283.15,0
9919800,283.15,0
9920700,283.15,0
9921600,283.15,0
9922500,283.15,0
9923400,328.15,0.017777779
9924300,283.15,0
9925200,283.15,0
9926100,286.15,0.01
9927000,297.15,0.046666667
9927900,283.15,0
9928800,283.15,0
9929700,283.15,0
9930600,283.15,0
9931500,283.15,0
